grid_id,distance,PGA (g)_pred,lat,lon,PGA (g)_ref,PGA_diff
1098256809,93.7599946666,0.0532277249009,37.6791666663,139.654166665,0.100175,-0.0469472750991
1098256810,94.2612334468,0.0479643079775,37.6874999996,139.654166665,0.089325,-0.0413606920225
1098256811,94.768881647,0.0475690901526,37.695833333,139.654166665,0.089325,-0.0417559098474
1098256812,95.2828368106,0.0471733664647,37.7041666663,139.654166665,0.073925,-0.0267516335353
1098256813,95.8029974387,0.0467773101923,37.7124999996,139.654166665,0.073925,-0.0271476898077
1098256814,96.3292630124,0.0424185946185,37.720833333,139.654166665,0.06555,-0.0231314053815
1098256815,96.8615340117,0.0420562207951,37.7291666663,139.654166665,0.06555,-0.0234937792049
1098256816,97.3997119872,0.0416939866792,37.7374999996,139.654166665,0.063275,-0.0215810133208
1098256817,97.9436995731,0.0413320298106,37.745833333,139.654166665,0.063275,-0.0219429701894
1098256818,98.4934004955,0.0409704826101,37.7541666663,139.654166665,0.062,-0.0210295173899
1098256819,99.0487196373,0.0406094724108,37.7624999996,139.654166665,0.062,-0.0213905275892
1098256820,99.6095630411,0.0402491215366,37.770833333,139.654166665,0.060725,-0.0204758784634
1098256821,100.17583791,0.0398895473863,37.7791666663,139.654166665,0.060725,-0.0208354526137
1098256822,100.747452663,0.0432236018558,37.7874999996,139.654166665,0.059375,-0.0161513981442
1098256823,101.324316934,0.0428325008646,37.795833333,139.654166665,0.059375,-0.0165424991354
1098256824,101.90634156,0.0424426027041,37.8041666663,139.654166665,0.05805,-0.0156073972959
1098256825,102.493438638,0.0420540150321,37.8124999996,139.654166665,0.05805,-0.0159959849679
1098256826,103.085521508,0.0416668405826,37.820833333,139.654166665,0.056725,-0.0150581594174
1098256827,103.68250474,0.041281177288,37.8291666663,139.654166665,0.056725,-0.015443822712
1098256828,104.284304185,0.0408971183608,37.8374999996,139.654166665,0.05475,-0.0138528816392
1098256829,104.890836945,0.0405147524257,37.8458333329,139.654166665,0.05475,-0.0142352475743
1098256830,105.502021392,0.040134163625,37.8541666663,139.654166665,0.0516,-0.011465836375
1098256831,106.117777137,0.0397554317528,37.8624999996,139.654166665,0.0516,-0.0118445682472
1098256832,106.738025074,0.0393786323446,37.8708333329,139.654166665,0.04845,-0.0090713676554
1098256833,107.362687355,0.0390038368097,37.8791666663,139.654166665,0.04845,-0.0094461631903
1098256834,107.991687362,0.038631112562,37.8874999996,139.654166665,0.04695,-0.008318887438
1098256835,108.62494975,0.0382605231119,37.8958333329,139.654166665,0.04695,-0.0086894768881
1098256836,109.262400413,0.0378921281973,37.9041666663,139.654166665,0.0459,-0.0080078718027
1098256837,109.903966461,0.0375259839144,37.9124999996,139.654166665,0.0459,-0.0083740160856
1098256838,110.54957625,0.037162142808,37.9208333329,139.654166665,0.04435,-0.007187857192
1098256839,111.199159356,0.0368006539996,37.9291666663,139.654166665,0.04435,-0.0075493460004
1098256840,111.852646539,0.0364415633156,37.9374999996,139.654166665,0.04375,-0.0073084366844
1098256841,112.509969779,0.0360849133735,37.9458333329,139.654166665,0.04375,-0.0076650866265
1098256842,113.171062241,0.0357307437065,37.9541666663,139.654166665,0.041475,-0.0057442562935
1098256843,113.835858241,0.0353790908859,37.9624999996,139.654166665,0.041475,-0.0060959091141
1098256844,114.504293281,0.0350299886033,37.9708333329,139.654166665,0.04045,-0.0054200113967
1098256845,115.176304011,0.0346834677889,37.9791666663,139.654166665,0.04045,-0.0057665322111
1098256846,115.85182819,0.0343395567283,37.9874999996,139.654166665,0.0404,-0.0060604432717
1098256847,116.530804725,0.0339982811384,37.9958333329,139.654166665,0.0404,-0.0064017188616
1098256848,117.213173628,0.0336596642799,38.0041666663,139.654166665,0.0406,-0.0069403357201
1098256849,117.898875982,0.0333237270664,38.0124999996,139.654166665,0.0406,-0.0072762729336
1098256850,118.58785397,0.0329904881346,38.0208333329,139.654166665,0.0406,-0.0076095118654
1098256851,119.280050839,0.0326599639494,38.0291666663,139.654166665,0.0406,-0.0079400360506
1098256852,119.975410858,0.0323321689054,38.0374999996,139.654166665,0.041025,-0.0086928310946
1098256853,120.673879354,0.0320071153913,38.0458333329,139.654166665,0.041025,-0.0090178846087
1098256854,121.375402672,0.0316848138867,38.0541666663,139.654166665,0.040875,-0.0091901861133
1098256855,122.079928132,0.0313652730569,38.0624999996,139.654166665,0.040875,-0.0095097269431
1098256856,122.787404066,0.0283959208319,38.0708333329,139.654166665,0.0405,-0.0121040791681
1098256857,123.497779775,0.028108746533,38.0791666663,139.654166665,0.0405,-0.012391253467
1098256858,124.211005489,0.0278241115135,38.0874999996,139.654166665,0.03945,-0.0116258884865
1098256859,124.927032405,0.027542017722,38.0958333329,139.654166665,0.03945,-0.011907982278
1098256860,125.645812641,0.0272624657836,38.1041666663,139.654166665,0.03945,-0.0121875342164
1098256861,126.367299197,0.0269854550727,38.1124999996,139.654166665,0.03945,-0.0124645449273
1098256862,127.09144599,0.026710983754,38.1208333329,139.654166665,0.03945,-0.012739016246
1098256863,127.818207815,0.0264390488508,38.1291666663,139.654166665,0.03945,-0.0130109511492
1098256864,128.547540301,0.0261696463119,38.1374999996,139.654166665,0.03935,-0.0131803536881
1098256865,129.27939995,0.0259027710471,38.1458333329,139.654166665,0.03935,-0.0134472289529
1098322146,155.979755811,0.0319172622671,36.020833333,139.662499999,0.0394,-0.0074827377329
1098322147,155.184380392,0.039526749681,36.0291666663,139.662499999,0.0394,0.000126749681
1098322148,154.390468871,0.0399836974448,36.0374999996,139.662499999,0.0416,-0.0016163025552
1098322149,153.598043936,0.0403829520447,36.045833333,139.662499999,0.0416,-0.0012170479553
1098322150,152.807128735,0.0407608874073,36.0541666663,139.662499999,0.040375,0.0003858874073
1098322151,152.017746823,0.0410914395137,36.0624999996,139.662499999,0.040375,0.0007164395137
1098322152,151.2299222,0.035701780133,36.070833333,139.662499999,0.040275,-0.004573219867
1098322153,150.443679351,0.042074115005,36.0791666663,139.662499999,0.040275,0.001799115005
1098322154,149.659043195,0.0424948605939,36.0874999996,139.662499999,0.041725,0.0007698605939
1098322155,148.876039127,0.0374393790874,36.095833333,139.662499999,0.041725,-0.0042856209126
1098322156,148.094693053,0.04332229807,36.1041666663,139.662499999,0.0413,0.00202229807
1098322157,147.315031346,0.0436878866168,36.1124999996,139.662499999,0.0413,0.0023878866168
1098322158,146.537080881,0.0384228722807,36.120833333,139.662499999,0.040675,-0.0022521277193
1098322159,145.760869077,0.0444980316725,36.1291666663,139.662499999,0.040675,0.0038230316725
1098322160,144.986423849,0.04114283506,36.1374999996,139.662499999,0.04365,-0.00250716494
1098322161,144.213773648,0.04537962353,36.145833333,139.662499999,0.04365,0.00172962353
1098322162,143.442947499,0.0459616555446,36.1541666663,139.662499999,0.043125,0.0028366555446
1098322163,142.673974957,0.0463931102339,36.1624999996,139.662499999,0.043125,0.0032681102339
1098322164,141.906886147,0.042490131898,36.170833333,139.662499999,0.045275,-0.002784868102
1098322165,141.1417118,0.0406816205124,36.1791666663,139.662499999,0.045275,-0.0045933794876
1098322166,140.378483214,0.0475082757095,36.1874999996,139.662499999,0.05,-0.0024917242905
1098322167,139.617232288,0.0478965901973,36.195833333,139.662499999,0.05,-0.0021034098027
1098322168,138.857991568,0.048317625682,36.2041666663,139.662499999,0.051475,-0.003157374318
1098322169,138.100794199,0.0485672498098,36.2124999996,139.662499999,0.051475,-0.0029077501902
1098322170,137.345673967,0.0491269360033,36.220833333,139.662499999,0.05335,-0.0042230639967
1098322171,136.592665339,0.0495148679152,36.2291666663,139.662499999,0.05335,-0.0038351320848
1098322172,135.841803422,0.0498176830958,36.2374999996,139.662499999,0.0586,-0.0087823169042
1098322173,135.093124002,0.0502123367827,36.245833333,139.662499999,0.0586,-0.0083876632173
1098322174,134.346663584,0.0506104814108,36.2541666663,139.662499999,0.05265,-0.0020395185892
1098322175,133.602459353,0.0509528086702,36.2624999996,139.662499999,0.05265,-0.0016971913298
