grid_id,distance,PGA (g)_pred,lat,lon,PGA (g)_ref,PGA_diff
1081610549,110.291653425,0.0370209052537,36.7124999996,137.537499999,0.051375,-0.0143540947463
1081610550,109.711538322,0.0373446575782,36.720833333,137.537499999,0.045325,-0.0079803424218
1081610551,109.136207254,0.0376693619112,36.7291666663,137.537499999,0.045325,-0.0076556380888
1081610552,108.565736271,0.0379949373667,36.7374999996,137.537499999,0.044325,-0.0063300626333
1081610553,108.000202382,0.0383212996543,36.745833333,137.537499999,0.044325,-0.0060037003457
1081610554,107.439683562,0.03864836101,36.7541666663,137.537499999,0.0447,-0.00605163899
1081610555,106.884258704,0.0389760301638,36.7624999996,137.537499999,0.0447,-0.0057239698362
1081610556,106.334007626,0.039304212277,36.770833333,137.537499999,0.043625,-0.004320787723
1081610557,105.789011072,0.0396328088814,36.7791666663,137.537499999,0.043625,-0.0039921911186
1081610558,105.249350663,0.0399617178593,36.7874999996,137.537499999,0.048175,-0.0082132821407
1081610559,104.715108893,0.0402908333917,36.795833333,137.537499999,0.048175,-0.0078841666083
1081610560,104.186369132,0.0406200459115,36.8041666663,137.537499999,0.0538,-0.0131799540885
1081610561,103.663215563,0.0409492420979,36.8124999996,137.537499999,0.0538,-0.0128507579021
1081610562,103.145733179,0.0412783048396,36.820833333,137.537499999,0.05165,-0.0103716951604
1081610563,102.634007775,0.056774040624,36.8291666663,137.537499999,0.05165,0.005124040624
1081610564,102.128125883,0.045852912809,36.8374999996,137.537499999,0.057275,-0.011422087191
1081610565,101.62817476,0.0462114668787,36.845833333,137.537499999,0.057275,-0.0110635331213
1081610566,101.134242374,0.0465693210846,36.8541666663,137.537499999,0.064875,-0.0183056789154
1081610567,100.646417331,0.062259913787,36.8624999996,137.537499999,0.064875,-0.002615086213
1081610568,100.164788858,0.0631647791999,36.870833333,137.537499999,0.068375,-0.0052102208001
1081610569,99.6894467778,0.0637774829289,36.8791666663,137.537499999,0.068375,-0.0045975170711
1081610570,99.2204814358,0.0645064274607,36.8874999996,137.537499999,0.077225,-0.0127185725393
