Code,Zone,Type,YearFreq,MinMag,Bval,Lat,Lon,Dep,Desc
CJPS_CRUST_1_183,1,CRUST,0.000396276,4.98,0.9,44.8,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_184,1,CRUST,0.000395578,4.98,0.9,44.8,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_185,1,CRUST,0.000428563,4.98,0.9,44.7,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_186,1,CRUST,0.000423937,4.98,0.9,44.7,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_187,1,CRUST,0.000418649,4.98,0.9,44.7,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_188,1,CRUST,0.000413657,4.98,0.9,44.7,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_189,1,CRUST,0.000409605,4.98,0.9,44.7,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_190,1,CRUST,0.000406479,4.98,0.9,44.7,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_191,1,CRUST,0.000403862,4.98,0.9,44.7,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_192,1,CRUST,0.000401491,4.98,0.9,44.7,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_193,1,CRUST,0.000399486,4.98,0.9,44.7,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_194,1,CRUST,0.000398108,4.98,0.9,44.7,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_195,1,CRUST,0.000397439,4.98,0.9,44.7,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_196,1,CRUST,0.000397299,4.98,0.9,44.7,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_197,1,CRUST,0.000397347,4.98,0.9,44.7,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_198,1,CRUST,0.000397351,4.98,0.9,44.7,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_199,1,CRUST,0.000397296,4.98,0.9,44.7,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_200,1,CRUST,0.000397288,4.98,0.9,44.7,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_201,1,CRUST,0.000397405,4.98,0.9,44.7,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_202,1,CRUST,0.0003977,4.98,0.9,44.7,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_203,1,CRUST,0.000480292,4.98,0.9,44.6,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_204,1,CRUST,0.00046844,4.98,0.9,44.6,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_205,1,CRUST,0.000453111,4.98,0.9,44.6,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_206,1,CRUST,0.000436886,4.98,0.9,44.6,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_207,1,CRUST,0.000422621,4.98,0.9,44.6,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_208,1,CRUST,0.000412007,4.98,0.9,44.6,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_209,1,CRUST,0.000405038,4.98,0.9,44.6,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_210,1,CRUST,0.000400797,4.98,0.9,44.6,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_211,1,CRUST,0.000398468,4.98,0.9,44.6,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_212,1,CRUST,0.00039756,4.98,0.9,44.6,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_213,1,CRUST,0.000397643,4.98,0.9,44.6,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_214,1,CRUST,0.000398211,4.98,0.9,44.6,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_215,1,CRUST,0.000398774,4.98,0.9,44.6,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_216,1,CRUST,0.00039919,4.98,0.9,44.6,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_217,1,CRUST,0.00039975,4.98,0.9,44.6,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_218,1,CRUST,0.000400949,4.98,0.9,44.6,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_219,1,CRUST,0.000403212,4.98,0.9,44.6,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_220,1,CRUST,0.000406694,4.98,0.9,44.6,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_221,1,CRUST,0.000553665,4.98,0.9,44.5,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_222,1,CRUST,0.000532377,4.98,0.9,44.5,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_223,1,CRUST,0.000503511,4.98,0.9,44.5,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_224,1,CRUST,0.000471639,4.98,0.9,44.5,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_225,1,CRUST,0.000442735,4.98,0.9,44.5,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_226,1,CRUST,0.00042122,4.98,0.9,44.5,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_227,1,CRUST,0.000408006,4.98,0.9,44.5,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_228,1,CRUST,0.000401267,4.98,0.9,44.5,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_229,1,CRUST,0.000398543,4.98,0.9,44.5,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_230,1,CRUST,0.000397965,4.98,0.9,44.5,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_231,1,CRUST,0.000398351,4.98,0.9,44.5,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_232,1,CRUST,0.000399057,4.98,0.9,44.5,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_233,1,CRUST,0.00039984,4.98,0.9,44.5,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_234,1,CRUST,0.000400975,4.98,0.9,44.5,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_235,1,CRUST,0.000403249,4.98,0.9,44.5,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_236,1,CRUST,0.000407679,4.98,0.9,44.5,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_237,1,CRUST,0.000415228,4.98,0.9,44.5,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_238,1,CRUST,0.000426201,4.98,0.9,44.5,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_239,1,CRUST,0.000614275,4.98,0.9,44.4,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_240,1,CRUST,0.000587267,4.98,0.9,44.4,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_241,1,CRUST,0.0005496,4.98,0.9,44.4,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_242,1,CRUST,0.000506553,4.98,0.9,44.4,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_243,1,CRUST,0.000465953,4.98,0.9,44.4,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_244,1,CRUST,0.000434536,4.98,0.9,44.4,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_245,1,CRUST,0.000414752,4.98,0.9,44.4,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_246,1,CRUST,0.000404812,4.98,0.9,44.4,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_247,1,CRUST,0.00040114,4.98,0.9,44.4,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_248,1,CRUST,0.000400489,4.98,0.9,44.4,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_249,1,CRUST,0.000400775,4.98,0.9,44.4,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_250,1,CRUST,0.000401252,4.98,0.9,44.4,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_251,1,CRUST,0.000402239,4.98,0.9,44.4,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_252,1,CRUST,0.000404802,4.98,0.9,44.4,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_253,1,CRUST,0.000410409,4.98,0.9,44.4,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_254,1,CRUST,0.000420459,4.98,0.9,44.4,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_255,1,CRUST,0.000436031,4.98,0.9,44.4,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_256,1,CRUST,0.00045707,4.98,0.9,44.4,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_257,1,CRUST,0.000632799,4.98,0.9,44.3,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_258,1,CRUST,0.000610391,4.98,0.9,44.3,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_259,1,CRUST,0.000576509,4.98,0.9,44.3,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_260,1,CRUST,0.000534295,4.98,0.9,44.3,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_261,1,CRUST,0.000490478,4.98,0.9,44.3,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_262,1,CRUST,0.00045293,4.98,0.9,44.3,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_263,1,CRUST,0.000426799,4.98,0.9,44.3,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_264,1,CRUST,0.00041247,4.98,0.9,44.3,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_265,1,CRUST,0.00040675,4.98,0.9,44.3,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_266,1,CRUST,0.000405491,4.98,0.9,44.3,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_267,1,CRUST,0.000405701,4.98,0.9,44.3,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_268,1,CRUST,0.000406569,4.98,0.9,44.3,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_269,1,CRUST,0.000409281,4.98,0.9,44.3,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_270,1,CRUST,0.000416017,4.98,0.9,44.3,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_271,1,CRUST,0.000428605,4.98,0.9,44.3,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_272,1,CRUST,0.000447369,4.98,0.9,44.3,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_273,1,CRUST,0.000471111,4.98,0.9,44.3,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_274,1,CRUST,0.000497555,4.98,0.9,44.3,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_275,1,CRUST,0.000620614,4.98,0.9,44.2,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_276,1,CRUST,0.00061147,4.98,0.9,44.2,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_277,1,CRUST,0.000590978,4.98,0.9,44.2,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_278,1,CRUST,0.000558142,4.98,0.9,44.2,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_279,1,CRUST,0.000516711,4.98,0.9,44.2,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_280,1,CRUST,0.000475136,4.98,0.9,44.2,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_281,1,CRUST,0.000442271,4.98,0.9,44.2,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_282,1,CRUST,0.000422235,4.98,0.9,44.2,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_283,1,CRUST,0.000413361,4.98,0.9,44.2,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_284,1,CRUST,0.000411194,4.98,0.9,44.2,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_285,1,CRUST,0.000412187,4.98,0.9,44.2,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_286,1,CRUST,0.000415814,4.98,0.9,44.2,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_287,1,CRUST,0.000424372,4.98,0.9,44.2,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_288,1,CRUST,0.000441064,4.98,0.9,44.2,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_289,1,CRUST,0.000466897,4.98,0.9,44.2,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_290,1,CRUST,0.000498353,4.98,0.9,44.2,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_291,1,CRUST,0.000528158,4.98,0.9,44.2,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_292,1,CRUST,0.000549378,4.98,0.9,44.2,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_293,1,CRUST,0.000600248,4.98,0.9,44.1,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_294,1,CRUST,0.000604326,4.98,0.9,44.1,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_295,1,CRUST,0.000596996,4.98,0.9,44.1,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_296,1,CRUST,0.000573752,4.98,0.9,44.1,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_297,1,CRUST,0.000535792,4.98,0.9,44.1,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_298,1,CRUST,0.000491943,4.98,0.9,44.1,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_299,1,CRUST,0.000454047,4.98,0.9,44.1,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_300,1,CRUST,0.000429396,4.98,0.9,44.1,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_301,1,CRUST,0.000417977,4.98,0.9,44.1,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_302,1,CRUST,0.000415811,4.98,0.9,44.1,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_303,1,CRUST,0.000419732,4.98,0.9,44.1,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_304,1,CRUST,0.000430048,4.98,0.9,44.1,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_305,1,CRUST,0.000449838,4.98,0.9,44.1,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_306,1,CRUST,0.000482038,4.98,0.9,44.1,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_307,1,CRUST,0.000524838,4.98,0.9,44.1,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_308,1,CRUST,0.000568887,4.98,0.9,44.1,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_309,1,CRUST,0.000599708,4.98,0.9,44.1,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_310,1,CRUST,0.000606188,4.98,0.9,44.1,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_311,1,CRUST,0.000576195,4.98,0.9,44.0,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_312,1,CRUST,0.00058883,4.98,0.9,44.0,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_313,1,CRUST,0.000590272,4.98,0.9,44.0,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_314,1,CRUST,0.00057426,4.98,0.9,44.0,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_315,1,CRUST,0.000540528,4.98,0.9,44.0,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_316,1,CRUST,0.000497692,4.98,0.9,44.0,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_317,1,CRUST,0.000458748,4.98,0.9,44.0,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_318,1,CRUST,0.000432604,4.98,0.9,44.0,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_319,1,CRUST,0.000420664,4.98,0.9,44.0,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_320,1,CRUST,0.00042023,4.98,0.9,44.0,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_321,1,CRUST,0.000429474,4.98,0.9,44.0,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_322,1,CRUST,0.0004497,4.98,0.9,44.0,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_323,1,CRUST,0.000483458,4.98,0.9,44.0,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_324,1,CRUST,0.000530674,4.98,0.9,44.0,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_325,1,CRUST,0.000584392,4.98,0.9,44.0,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_326,1,CRUST,0.000630154,4.98,0.9,44.0,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_327,1,CRUST,0.000651048,4.98,0.9,44.0,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_328,1,CRUST,0.000637666,4.98,0.9,44.0,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_329,1,CRUST,0.000551004,4.98,0.9,43.9,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_330,1,CRUST,0.000569151,4.98,0.9,43.9,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_331,1,CRUST,0.000576982,4.98,0.9,43.9,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_332,1,CRUST,0.00056732,4.98,0.9,43.9,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_333,1,CRUST,0.000538746,4.98,0.9,43.9,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_334,1,CRUST,0.000499074,4.98,0.9,43.9,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_335,1,CRUST,0.00046137,4.98,0.9,43.9,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_336,1,CRUST,0.000435401,4.98,0.9,43.9,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_337,1,CRUST,0.000423844,4.98,0.9,43.9,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_338,1,CRUST,0.000425441,4.98,0.9,43.9,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_339,1,CRUST,0.00043977,4.98,0.9,43.9,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_340,1,CRUST,0.000468666,4.98,0.9,43.9,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_341,1,CRUST,0.000512802,4.98,0.9,43.9,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_342,1,CRUST,0.000567055,4.98,0.9,43.9,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_343,1,CRUST,0.000618497,4.98,0.9,43.9,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_344,1,CRUST,0.000650552,4.98,0.9,43.9,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_345,1,CRUST,0.000650868,4.98,0.9,43.9,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_346,1,CRUST,0.000618487,4.98,0.9,43.9,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_347,1,CRUST,0.000529456,4.98,0.9,43.8,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_348,1,CRUST,0.000550008,4.98,0.9,43.8,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_349,1,CRUST,0.00056174,4.98,0.9,43.8,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_350,1,CRUST,0.000557207,4.98,0.9,43.8,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_351,1,CRUST,0.000534028,4.98,0.9,43.8,139.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_352,1,CRUST,0.000498737,4.98,0.9,43.8,139.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_353,1,CRUST,0.000463614,4.98,0.9,43.8,139.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_354,1,CRUST,0.000438596,4.98,0.9,43.8,139.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_355,1,CRUST,0.000427191,4.98,0.9,43.8,139.9,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_356,1,CRUST,0.000429025,4.98,0.9,43.8,140.0,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_357,1,CRUST,0.000444263,4.98,0.9,43.8,140.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_358,1,CRUST,0.000474492,4.98,0.9,43.8,140.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_359,1,CRUST,0.000518565,4.98,0.9,43.8,140.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_360,1,CRUST,0.000567888,4.98,0.9,43.8,140.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_361,1,CRUST,0.000606718,4.98,0.9,43.8,140.5,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_362,1,CRUST,0.000620038,4.98,0.9,43.8,140.6,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_363,1,CRUST,0.000602553,4.98,0.9,43.8,140.7,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_364,1,CRUST,0.000561552,4.98,0.9,43.8,140.8,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_365,1,CRUST,0.000513308,4.98,0.9,43.7,139.1,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_366,1,CRUST,0.000531725,4.98,0.9,43.7,139.2,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_367,1,CRUST,0.000543259,4.98,0.9,43.7,139.3,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
CJPS_CRUST_1_368,1,CRUST,0.000541276,4.98,0.9,43.7,139.4,3.0,"GR(min=4.98,max=7.32,beta=2.07232658369)"
