,code,source,proba1an
463,CJPS_1_467,ZoneEarthquake,0.000634042
464,CJPS_1_466,ZoneEarthquake,0.000741452
465,CPCF_INTER_12_5764,DomainEarthquake,0.00272398
466,CPCF_INTER_12_5765,DomainEarthquake,0.00231793
467,CPCF_INTER_12_5766,DomainEarthquake,0.00207734
468,CPCF_INTER_12_5760,DomainEarthquake,0.00535217
469,CPCF_INTER_12_5761,DomainEarthquake,0.00446672
470,CPCF_INTER_12_5762,DomainEarthquake,0.00383542
471,CPCF_INTER_12_5763,DomainEarthquake,0.00325877
472,CPHL_INTRA_1_1636,ZoneEarthquake,0.000337268
473,CPHL_INTRA_1_410,ZoneEarthquake,0.000600023
474,CPHL_INTRA_1_1634,ZoneEarthquake,0.000342048
475,CPCF_INTRA_13_6637,DomainEarthquake,0.000337321
476,CPHL_INTRA_1_1635,ZoneEarthquake,0.000338353
477,CPHL_INTRA_1_414,ZoneEarthquake,0.000612944
478,CPHL_INTRA_1_415,ZoneEarthquake,0.000640871
479,CPCF_INTRA_11_2630,DomainEarthquake,0.00120522
480,CPCF_INTRA_11_2631,DomainEarthquake,0.00115029
481,CPCF_INTRA_11_2632,DomainEarthquake,0.00111227
482,CGR5_25_9849,ZoneEarthquake,0.000872313
483,CGR5_25_9848,ZoneEarthquake,0.00116373
484,CPCF_INTRA_11_2633,DomainEarthquake,0.0011017
485,CPCF_INTRA_1_268,ZoneEarthquake,0.00501885
486,CGR5_25_9841,ZoneEarthquake,0.000835414
487,CGR5_25_9840,ZoneEarthquake,0.000825079
488,CGR5_25_9843,ZoneEarthquake,0.000954797
489,CGR5_25_9842,ZoneEarthquake,0.00087248
490,CGR5_25_9845,ZoneEarthquake,0.00120781
491,CGR5_25_9844,ZoneEarthquake,0.00108131
492,CGR5_25_9847,ZoneEarthquake,0.00124497
493,CGR5_25_9846,ZoneEarthquake,0.00127078
494,CGR5_3_1470,ZoneEarthquake,0.000267726
495,CPCF_INTRA_11_2636,DomainEarthquake,0.00133199
496,CPCF_INTRA_11_2637,DomainEarthquake,0.00154452
497,CIZU_3_1062,ZoneEarthquake,0.000381066
498,CIZU_3_1063,ZoneEarthquake,0.000381066
499,CIZU_3_1060,ZoneEarthquake,0.000381066
500,CIZU_3_1061,ZoneEarthquake,0.000381066
501,CIZU_3_1066,ZoneEarthquake,0.000381066
502,CIZU_3_1067,ZoneEarthquake,0.000381066
503,CIZU_3_1064,ZoneEarthquake,0.000381066
504,CIZU_3_1065,ZoneEarthquake,0.000381066
505,CIZU_3_1068,ZoneEarthquake,0.000381444
506,CIZU_3_1069,ZoneEarthquake,0.000381444
507,CPHL_INTRA_5_2006,ZoneEarthquake,0.0018628
508,CPHL_INTRA_5_2007,ZoneEarthquake,0.00140284
509,CPHL_INTRA_5_2000,ZoneEarthquake,0.00215409
510,CPCF_INTER_12_7711,DomainEarthquake,0.00188899
511,CPHL_INTRA_5_2001,ZoneEarthquake,0.00238119
512,CGR5_3_1478,ZoneEarthquake,0.00026055
513,CPHL_INTRA_5_2002,ZoneEarthquake,0.00249819
514,CPHL_INTRA_5_2003,ZoneEarthquake,0.00257412
515,CGR5_23_7012,ZoneEarthquake,0.000310873
516,CGR5_23_7010,ZoneEarthquake,0.000265937
517,CGR5_23_7011,ZoneEarthquake,0.000283689
518,CPCF_INTRA_12_6281,DomainEarthquake,0.000440687
519,CPCF_INTRA_12_6282,DomainEarthquake,0.000464135
520,CPHL_INTRA_1_1100,ZoneEarthquake,0.000436735
521,CPCF_INTRA_13_6098,DomainEarthquake,0.000694807
522,CPCF_INTRA_13_6099,DomainEarthquake,0.000918112
523,CPCF_INTER_2_2039,ZoneEarthquake,0.00352014
524,CPCF_INTER_2_2038,ZoneEarthquake,0.00342194
525,CPCF_INTER_2_2037,ZoneEarthquake,0.00330581
526,CPCF_INTER_2_2036,ZoneEarthquake,0.00320293
527,CPCF_INTER_2_2035,ZoneEarthquake,0.00313692
528,CPCF_INTER_2_2034,ZoneEarthquake,0.00311331
529,CPCF_INTER_2_2033,ZoneEarthquake,0.00312735
530,CPCF_INTER_2_2032,ZoneEarthquake,0.00317425
531,CPCF_INTER_2_2031,ZoneEarthquake,0.00324756
532,CPCF_INTER_2_2030,ZoneEarthquake,0.00333243
533,CGR5_25_8718,ZoneEarthquake,0.00125504
534,CGR5_25_8719,ZoneEarthquake,0.00109286
535,CGR5_25_8712,ZoneEarthquake,0.000808925
536,CGR5_25_8713,ZoneEarthquake,0.000846871
537,CGR5_25_8710,ZoneEarthquake,0.000795275
538,CGR5_25_8711,ZoneEarthquake,0.000797697
539,CGR5_25_8716,ZoneEarthquake,0.00125474
540,CGR5_25_8717,ZoneEarthquake,0.00132675
541,CGR5_25_8714,ZoneEarthquake,0.000938689
542,CGR5_25_8715,ZoneEarthquake,0.00109223
543,CGR5_11_4222,ZoneEarthquake,0.000611762
544,CPHL_INTRA_1_1106,ZoneEarthquake,0.000536737
545,CPHL_INTRA_1_1107,ZoneEarthquake,0.000544914
546,CPHL_INTRA_1_1108,ZoneEarthquake,0.000548331
547,CPHL_INTRA_1_1109,ZoneEarthquake,0.00054446
548,CPCF_INTRA_12_7377,DomainEarthquake,0.000331224
549,CGR5_22_4717,ZoneEarthquake,0.0005278
550,CGR5_22_4716,ZoneEarthquake,0.000548202
551,CGR5_22_4715,ZoneEarthquake,0.000523759
552,CGR5_22_4714,ZoneEarthquake,0.000468338
553,CGR5_22_4713,ZoneEarthquake,0.00041217
554,CGR5_22_4712,ZoneEarthquake,0.000377068
555,CGR5_22_4711,ZoneEarthquake,0.000362355
556,CGR5_22_4710,ZoneEarthquake,0.000353152
557,CGR5_22_4718,ZoneEarthquake,0.000475001
558,CPHL_INTER_5_3525,ZoneEarthquake,0.00159669
559,CGR5_15_6669,ZoneEarthquake,0.000588209
560,CPHL_INTRA_1_686,ZoneEarthquake,0.000591217
561,CGR5_15_6667,ZoneEarthquake,0.000552315
562,CGR5_15_6666,ZoneEarthquake,0.000559125
563,CGR5_15_6665,ZoneEarthquake,0.000575069
564,CGR5_15_6664,ZoneEarthquake,0.000595411
565,CGR5_15_6663,ZoneEarthquake,0.000615283
566,CGR5_15_6662,ZoneEarthquake,0.000631553
567,CGR5_15_6661,ZoneEarthquake,0.000649755
568,CGR5_15_6660,ZoneEarthquake,0.000686601
569,CPCF_INTRA_12_6695,DomainEarthquake,0.000440109
570,CIZU_1_239,ZoneEarthquake,0.001652
571,CPCF_INTER_1_282,ZoneEarthquake,0.010433
572,CPCF_INTER_1_283,ZoneEarthquake,0.0101226
573,CPCF_INTER_1_280,ZoneEarthquake,0.0113313
574,CPCF_INTER_1_281,ZoneEarthquake,0.0108229
575,CGR5_7_3538,ZoneEarthquake,0.00072217
576,CGR5_7_3539,ZoneEarthquake,0.00057462
577,CGR5_7_3537,ZoneEarthquake,0.000878814
578,CGR5_13_6874,ZoneEarthquake,0.00110282
579,CGR5_13_6875,ZoneEarthquake,0.00101067
580,CGR5_13_6876,ZoneEarthquake,0.000907569
581,CGR5_13_6877,ZoneEarthquake,0.000825508
582,CGR5_13_6878,ZoneEarthquake,0.000772256
583,CGR5_13_6879,ZoneEarthquake,0.00073643
584,CPHL_INTRA_1_685,ZoneEarthquake,0.000605548
585,CPCF_INTER_1_758,ZoneEarthquake,0.0182783
586,CPCF_INTER_1_759,ZoneEarthquake,0.0177041
587,CPCF_INTRA_1_439,ZoneEarthquake,0.00493263
588,CPCF_INTRA_1_438,ZoneEarthquake,0.00488147
589,CPCF_INTER_1_754,ZoneEarthquake,0.0128527
590,CPCF_INTER_1_755,ZoneEarthquake,0.0145934
591,CPCF_INTER_1_756,ZoneEarthquake,0.0164088
592,CPCF_INTER_1_757,ZoneEarthquake,0.0177968
593,CPCF_INTRA_1_433,ZoneEarthquake,0.00384143
594,CPCF_INTRA_1_432,ZoneEarthquake,0.00363687
595,CPCF_INTRA_1_431,ZoneEarthquake,0.00346056
596,CPCF_INTER_1_753,ZoneEarthquake,0.0114824
597,CGR5_16_7625,ZoneEarthquake,0.000426447
598,CGR5_16_7624,ZoneEarthquake,0.00038981
599,CGR5_4_579,ZoneEarthquake,0.000207128
600,CGR5_4_578,ZoneEarthquake,0.000205645
601,CGR5_4_573,ZoneEarthquake,0.000205839
602,CGR5_4_572,ZoneEarthquake,0.000207447
603,CGR5_4_571,ZoneEarthquake,0.00020992
604,CGR5_4_570,ZoneEarthquake,0.000213296
605,CGR5_4_577,ZoneEarthquake,0.000204469
606,CGR5_4_576,ZoneEarthquake,0.00020402
607,CGR5_4_575,ZoneEarthquake,0.000204224
608,CGR5_4_574,ZoneEarthquake,0.000204839
609,CPHL_INTRA_5_2718,ZoneEarthquake,0.00222814
610,CPHL_INTRA_5_2719,ZoneEarthquake,0.00191417
611,CPHL_INTRA_5_2714,ZoneEarthquake,0.00167591
612,CPHL_INTRA_5_2715,ZoneEarthquake,0.00188832
613,CPHL_INTRA_5_2716,ZoneEarthquake,0.00217724
614,CPHL_INTRA_5_2717,ZoneEarthquake,0.00233066
615,CPHL_INTRA_5_2710,ZoneEarthquake,0.00129316
616,CPHL_INTRA_5_2711,ZoneEarthquake,0.00150729
617,CPHL_INTRA_5_2712,ZoneEarthquake,0.00161736
618,CPHL_INTRA_5_2713,ZoneEarthquake,0.00162535
619,CPCF_INTER_1_1905,ZoneEarthquake,0.00854418
620,CGR5_5_640,ZoneEarthquake,0.000323686
621,CPHL_INTER_5_3430,ZoneEarthquake,0.0058102
622,CPHL_INTER_5_3431,ZoneEarthquake,0.00552056
623,F017201,SegmentEarthquake,5.4569360976e-08
624,CPCF_INTRA_1_1549,ZoneEarthquake,0.00302529
625,CPCF_INTRA_1_1548,ZoneEarthquake,0.00305046
626,CPCF_INTRA_1_1545,ZoneEarthquake,0.00333278
627,CPCF_INTRA_1_1544,ZoneEarthquake,0.00353421
628,CPCF_INTRA_1_1547,ZoneEarthquake,0.00310302
629,CPCF_INTRA_1_1546,ZoneEarthquake,0.00319262
630,CPCF_INTRA_1_1541,ZoneEarthquake,0.00433108
631,CPCF_INTRA_1_1540,ZoneEarthquake,0.00450751
632,CPCF_INTRA_1_1543,ZoneEarthquake,0.00379177
633,CPCF_INTRA_1_1542,ZoneEarthquake,0.00407488
634,CGR5_25_9430,ZoneEarthquake,0.000908817
635,CGR5_25_9431,ZoneEarthquake,0.00103076
636,CGR5_25_9432,ZoneEarthquake,0.0012155
637,CGR5_25_9433,ZoneEarthquake,0.00140213
638,CGR5_25_9434,ZoneEarthquake,0.00147723
639,CGR5_25_9435,ZoneEarthquake,0.0013779
640,CGR5_25_9436,ZoneEarthquake,0.00117399
641,CGR5_25_9437,ZoneEarthquake,0.00100189
642,CGR5_25_9438,ZoneEarthquake,0.000955672
643,CGR5_25_9439,ZoneEarthquake,0.00108177
644,CPCF_INTRA_12_6302,DomainEarthquake,0.000293145
645,CPHL_INTRA_5_3046,ZoneEarthquake,0.00136187
646,CPHL_INTRA_5_3045,ZoneEarthquake,0.00131498
647,CPHL_INTRA_5_3044,ZoneEarthquake,0.00136683
648,CPHL_INTRA_5_3043,ZoneEarthquake,0.00136633
649,CPHL_INTRA_5_3042,ZoneEarthquake,0.00123455
650,CPHL_INTRA_5_3041,ZoneEarthquake,0.00102902
651,CPHL_INTRA_5_3040,ZoneEarthquake,0.000865066
652,F007801,SegmentEarthquake,0.000120474670055
653,F007802,SegmentEarthquake,0.000199980001333
654,F007803,SegmentEarthquake,0.000257894358535
655,CPHL_INTRA_5_4219,ZoneEarthquake,0.00114315
656,CPHL_INTRA_5_4218,ZoneEarthquake,0.00126941
657,CPHL_INTRA_5_4217,ZoneEarthquake,0.00141369
658,CPHL_INTRA_5_4216,ZoneEarthquake,0.00143051
659,CPHL_INTRA_5_4215,ZoneEarthquake,0.00127291
660,CPHL_INTRA_5_4214,ZoneEarthquake,0.0010401
661,CPHL_INTRA_5_4213,ZoneEarthquake,0.000854811
662,CPHL_INTRA_5_4212,ZoneEarthquake,0.000757526
663,CPHL_INTRA_5_4211,ZoneEarthquake,0.000721716
664,CPHL_INTRA_5_4210,ZoneEarthquake,0.000712234
665,CPCF_INTER_12_7858,DomainEarthquake,0.00247838
666,CPCF_INTER_12_7859,DomainEarthquake,0.00198265
667,CPCF_INTER_12_7850,DomainEarthquake,0.00186391
668,CPCF_INTER_12_7851,DomainEarthquake,0.00212145
669,CPCF_INTER_12_7852,DomainEarthquake,0.00243347
670,CPCF_INTER_12_7853,DomainEarthquake,0.00273335
671,CPCF_INTER_12_7854,DomainEarthquake,0.0029641
672,CPHL_INTRA_1_878,ZoneEarthquake,0.000619324
673,CPHL_INTRA_1_879,ZoneEarthquake,0.000523946
674,CPHL_INTRA_1_874,ZoneEarthquake,0.000980114
675,CPHL_INTRA_1_875,ZoneEarthquake,0.000925187
676,CPHL_INTRA_1_876,ZoneEarthquake,0.000847906
677,CPHL_INTRA_1_877,ZoneEarthquake,0.000737627
678,CPHL_INTRA_1_870,ZoneEarthquake,0.00138284
679,CPHL_INTRA_1_871,ZoneEarthquake,0.0013084
680,CPHL_INTRA_1_872,ZoneEarthquake,0.00117762
681,CPHL_INTRA_1_873,ZoneEarthquake,0.00105625
682,CPHL_INTRA_5_1999,ZoneEarthquake,0.00179349
683,CPHL_INTRA_5_1998,ZoneEarthquake,0.00140113
684,CPHL_INTRA_5_1997,ZoneEarthquake,0.00109244
685,CPHL_INTRA_5_3979,ZoneEarthquake,0.00103716
686,CPHL_INTRA_5_3978,ZoneEarthquake,0.00100488
687,CPHL_INTRA_5_3752,ZoneEarthquake,0.00109054
688,CPHL_INTER_7_4523,ZoneEarthquake,0.000135465
689,CPHL_INTER_7_4522,ZoneEarthquake,0.00016226
690,CPHL_INTRA_5_3977,ZoneEarthquake,0.000935819
691,CPCF_INTER_4_4231,ZoneEarthquake,0.00427384
692,CPCF_INTER_4_4230,ZoneEarthquake,0.00459109
693,CPHL_INTRA_5_3976,ZoneEarthquake,0.000859999
694,CPHL_INTRA_4_2519,ZoneEarthquake,0.00132305
695,CPHL_INTRA_4_2518,ZoneEarthquake,0.00110064
696,CPHL_INTRA_4_2517,ZoneEarthquake,0.00100826
697,CPHL_INTRA_4_2516,ZoneEarthquake,0.000979059
698,CGR5_25_10958,ZoneEarthquake,0.00116604
699,CGR5_25_10959,ZoneEarthquake,0.00100004
700,CPCF_INTRA_13_7098,DomainEarthquake,0.000501855
701,CGR5_25_10954,ZoneEarthquake,0.00229046
702,CGR5_25_10955,ZoneEarthquake,0.00209918
703,CGR5_25_10956,ZoneEarthquake,0.00176104
704,CGR5_25_10957,ZoneEarthquake,0.00142409
705,CPCF_INTER_12_7142,DomainEarthquake,0.00385685
706,CGR5_25_10951,ZoneEarthquake,0.00143545
707,CGR5_25_10952,ZoneEarthquake,0.00185176
708,CGR5_25_10953,ZoneEarthquake,0.00220002
709,CPCF_INTRA_11_3206,DomainEarthquake,0.00279826
710,CPCF_INTRA_11_3207,DomainEarthquake,0.00323751
711,CPCF_INTRA_11_3204,DomainEarthquake,0.00190905
712,CPCF_INTRA_11_3205,DomainEarthquake,0.00231565
713,CPCF_INTRA_11_3202,DomainEarthquake,0.00156491
714,CPCF_INTRA_11_3203,DomainEarthquake,0.00166234
715,CIZU_3_1376,ZoneEarthquake,0.000410166
716,CPCF_INTRA_11_3201,DomainEarthquake,0.00153089
717,CPCF_INTER_12_6435,DomainEarthquake,0.00517793
718,CPCF_INTER_12_6434,DomainEarthquake,0.00361465
719,CPCF_INTER_12_6437,DomainEarthquake,0.00957966
720,CPCF_INTER_12_6436,DomainEarthquake,0.00741241
721,CPCF_INTER_12_6431,DomainEarthquake,0.00287297
722,CPCF_INTER_12_6430,DomainEarthquake,0.00313132
723,CPCF_INTER_12_6433,DomainEarthquake,0.0028898
724,CPCF_INTER_12_6432,DomainEarthquake,0.00274162
725,CPCF_INTER_12_6439,DomainEarthquake,0.010561
726,CPCF_INTER_12_6438,DomainEarthquake,0.0107704
727,CPCF_INTRA_1_79,ZoneEarthquake,0.00293925
728,CPCF_INTER_1_1178,ZoneEarthquake,0.0167108
729,CPCF_INTER_1_1179,ZoneEarthquake,0.014652
730,CPCF_INTER_1_1176,ZoneEarthquake,0.0212107
731,CPCF_INTER_1_1177,ZoneEarthquake,0.0189963
732,CPCF_INTER_1_1174,ZoneEarthquake,0.0242402
733,CPCF_INTER_1_1175,ZoneEarthquake,0.0230336
734,CPCF_INTER_1_1172,ZoneEarthquake,0.0246684
735,CPCF_INTER_1_1173,ZoneEarthquake,0.0247654
736,CPCF_INTER_1_1170,ZoneEarthquake,0.0229213
737,CPCF_INTER_1_1171,ZoneEarthquake,0.0240361
738,CGR5_25_10488,ZoneEarthquake,0.00304995
739,CGR5_25_10489,ZoneEarthquake,0.00205078
740,CPCF_INTRA_2_1821,ZoneEarthquake,0.00123001
741,CGR5_25_10482,ZoneEarthquake,0.00221868
742,CGR5_25_10483,ZoneEarthquake,0.00301886
743,CGR5_25_10480,ZoneEarthquake,0.0013615
744,CGR5_25_10481,ZoneEarthquake,0.00170744
745,CGR5_25_10486,ZoneEarthquake,0.00492174
746,CGR5_25_10487,ZoneEarthquake,0.00417174
747,CGR5_25_10484,ZoneEarthquake,0.00404563
748,CGR5_25_10485,ZoneEarthquake,0.00485621
749,CGR5_12_6699,ZoneEarthquake,0.00129303
750,CPCF_INTRA_1_881,ZoneEarthquake,0.00332335
751,CGR5_12_6697,ZoneEarthquake,0.00113086
752,CPCF_INTRA_2_1742,ZoneEarthquake,0.00168887
753,CPCF_INTRA_2_1743,ZoneEarthquake,0.00155541
754,CPCF_INTRA_2_1740,ZoneEarthquake,0.00202682
755,CPCF_INTRA_2_1741,ZoneEarthquake,0.00185485
756,CPCF_INTRA_2_1746,ZoneEarthquake,0.00137314
757,CPCF_INTRA_2_1747,ZoneEarthquake,0.00136341
758,CPCF_INTRA_2_1744,ZoneEarthquake,0.00146332
759,CPCF_INTRA_2_1745,ZoneEarthquake,0.00140563
760,CPCF_INTRA_2_1748,ZoneEarthquake,0.00137769
761,CPCF_INTRA_2_1749,ZoneEarthquake,0.00141257
762,CPHL_INTER_7_4569,ZoneEarthquake,0.000217712
763,CPCF_INTRA_11_5338,DomainEarthquake,0.00132168
764,CPCF_INTRA_11_5339,DomainEarthquake,0.00135008
765,CGR5_25_10228,ZoneEarthquake,0.000869746
766,CGR5_25_10229,ZoneEarthquake,0.000840531
767,CGR5_25_10226,ZoneEarthquake,0.00104212
768,CGR5_25_10227,ZoneEarthquake,0.000936076
769,CGR5_25_10224,ZoneEarthquake,0.00119896
770,CGR5_25_10225,ZoneEarthquake,0.00114919
771,CGR5_25_10222,ZoneEarthquake,0.00128607
772,CGR5_25_10223,ZoneEarthquake,0.00120035
773,CGR5_25_10220,ZoneEarthquake,0.00223371
774,CGR5_25_10221,ZoneEarthquake,0.00162861
775,CJPS_1_111,ZoneEarthquake,0.000396021
776,CJPS_1_110,ZoneEarthquake,0.000396707
777,CJPS_1_113,ZoneEarthquake,0.000395919
778,CJPS_1_112,ZoneEarthquake,0.000395878
779,CJPS_1_115,ZoneEarthquake,0.000395017
780,CJPS_1_114,ZoneEarthquake,0.00039569
781,CJPS_1_117,ZoneEarthquake,0.000393944
782,CJPS_1_116,ZoneEarthquake,0.000394221
783,CJPS_1_119,ZoneEarthquake,0.000396103
784,CJPS_1_118,ZoneEarthquake,0.000394637
785,CGR5_15_7578,ZoneEarthquake,0.000617656
786,CGR5_15_7579,ZoneEarthquake,0.000626281
787,CGR5_15_7574,ZoneEarthquake,0.00058258
788,CGR5_15_7575,ZoneEarthquake,0.000584304
789,CGR5_15_7576,ZoneEarthquake,0.000586925
790,CGR5_15_7577,ZoneEarthquake,0.0005991
791,CPHL_INTER_1_1601,ZoneEarthquake,0.000112334
792,CPHL_INTER_1_1600,ZoneEarthquake,0.000112242
793,CGR5_15_7572,ZoneEarthquake,0.000571718
794,CGR5_15_7573,ZoneEarthquake,0.00057663
795,CPHL_INTER_5_2424,ZoneEarthquake,0.0032311
796,CPHL_INTER_5_2425,ZoneEarthquake,0.00340116
797,CPHL_INTER_5_2426,ZoneEarthquake,0.00350666
798,CPHL_INTER_5_2427,ZoneEarthquake,0.00353386
799,CPHL_INTER_5_2420,ZoneEarthquake,0.00350169
800,CPHL_INTER_5_2421,ZoneEarthquake,0.00330446
801,CPHL_INTER_5_2422,ZoneEarthquake,0.00314813
802,CPHL_INTER_5_2423,ZoneEarthquake,0.00311439
803,CPCF_INTRA_11_2641,DomainEarthquake,0.00462518
804,CPCF_INTRA_11_2640,DomainEarthquake,0.00337954
805,CPHL_INTRA_1_469,ZoneEarthquake,0.000701246
806,CPCF_INTRA_11_2642,DomainEarthquake,0.00601033
807,CPHL_INTER_5_2428,ZoneEarthquake,0.00350452
808,CPHL_INTER_5_2429,ZoneEarthquake,0.00334712
809,CGR5_7_3279,ZoneEarthquake,0.000322776
810,CGR5_7_3278,ZoneEarthquake,0.000345156
811,CPHL_INTRA_1_1484,ZoneEarthquake,0.000421746
812,CGR5_7_3277,ZoneEarthquake,0.000384895
813,CGR5_19_8672,ZoneEarthquake,0.00106029
814,CGR5_19_8670,ZoneEarthquake,0.000882219
815,CGR5_19_8671,ZoneEarthquake,0.000998342
816,CPHL_INTER_1_319,ZoneEarthquake,0.000174376
817,CPHL_INTER_1_318,ZoneEarthquake,0.000202658
818,CPHL_INTER_1_316,ZoneEarthquake,0.000217581
819,CPHL_INTER_1_315,ZoneEarthquake,0.000234153
820,CPHL_INTER_1_314,ZoneEarthquake,0.000255784
821,CPHL_INTER_1_313,ZoneEarthquake,0.000276611
822,CPHL_INTER_1_312,ZoneEarthquake,0.000282886
823,CPHL_INTER_1_311,ZoneEarthquake,0.000264235
824,CPHL_INTER_1_310,ZoneEarthquake,0.000227781
825,CPHL_INTRA_5_2057,ZoneEarthquake,0.00108516
826,CPHL_INTRA_5_2056,ZoneEarthquake,0.000951761
827,CPHL_INTRA_5_2055,ZoneEarthquake,0.000981275
828,CPHL_INTRA_5_2054,ZoneEarthquake,0.00116514
829,CPHL_INTRA_5_2053,ZoneEarthquake,0.0014632
830,CPHL_INTRA_5_2052,ZoneEarthquake,0.00184314
831,CPHL_INTRA_5_2051,ZoneEarthquake,0.00225404
832,CPHL_INTRA_5_2050,ZoneEarthquake,0.00257216
833,CPHL_INTRA_5_2059,ZoneEarthquake,0.00155813
834,CPHL_INTRA_5_2058,ZoneEarthquake,0.00132254
835,CPCF_INTRA_11_5080,DomainEarthquake,0.00168235
836,CGR5_8_3016,ZoneEarthquake,0.000465546
837,CGR5_8_3017,ZoneEarthquake,0.000469077
838,CGR5_8_3014,ZoneEarthquake,0.000466986
839,CGR5_8_3015,ZoneEarthquake,0.000465176
840,CGR5_8_3012,ZoneEarthquake,0.000470792
841,CGR5_8_3013,ZoneEarthquake,0.000469599
842,CGR5_8_3010,ZoneEarthquake,0.000465986
843,CGR5_8_3011,ZoneEarthquake,0.00046923
844,CGR5_8_3018,ZoneEarthquake,0.000477932
845,CPCF_INTRA_2_2462,ZoneEarthquake,0.00113442
846,CPCF_INTRA_2_2463,ZoneEarthquake,0.00111638
847,CPCF_INTRA_2_2460,ZoneEarthquake,0.00122856
848,CPCF_INTRA_2_2461,ZoneEarthquake,0.00116775
849,CPCF_INTRA_2_2466,ZoneEarthquake,0.00107987
850,CPCF_INTRA_2_2467,ZoneEarthquake,0.00106767
851,CPCF_INTRA_2_2464,ZoneEarthquake,0.00110387
852,CPCF_INTRA_2_2465,ZoneEarthquake,0.00109216
853,CPCF_INTRA_2_2468,ZoneEarthquake,0.00105751
854,CPCF_INTRA_2_2469,ZoneEarthquake,0.00105101
855,CPHL_INTRA_7_4664,ZoneEarthquake,0.000467748
856,CPHL_INTRA_7_4665,ZoneEarthquake,0.00045209
857,CPHL_INTRA_7_4666,ZoneEarthquake,0.000479521
858,CPHL_INTRA_7_4667,ZoneEarthquake,0.000509832
859,CPHL_INTRA_7_4661,ZoneEarthquake,0.000692481
860,CPHL_INTRA_7_4662,ZoneEarthquake,0.000628509
861,CPHL_INTRA_7_4663,ZoneEarthquake,0.000537465
862,CPHL_INTRA_7_4668,ZoneEarthquake,0.00051337
863,CPHL_INTRA_7_4669,ZoneEarthquake,0.00049488
864,CPCF_INTRA_3_3008,ZoneEarthquake,0.000450869
865,CPCF_INTRA_3_3009,ZoneEarthquake,0.000468921
866,CJPS_1_723,ZoneEarthquake,0.00141563
867,CPCF_INTRA_3_3000,ZoneEarthquake,0.000736563
868,CPCF_INTRA_3_3001,ZoneEarthquake,0.000780009
869,CPCF_INTRA_3_3002,ZoneEarthquake,0.000761537
870,CPCF_INTRA_3_3003,ZoneEarthquake,0.000694027
871,CPCF_INTRA_3_3004,ZoneEarthquake,0.000609416
872,CPCF_INTRA_3_3005,ZoneEarthquake,0.000535384
873,CPCF_INTRA_3_3006,ZoneEarthquake,0.000483684
874,CPCF_INTRA_3_3007,ZoneEarthquake,0.000455599
875,F004602,SegmentEarthquake,0.000454442164411
876,F004601,SegmentEarthquake,0.00450684623873
877,CPHL_INTER_7_4625,ZoneEarthquake,9.22792e-05
878,CPHL_INTER_7_4622,ZoneEarthquake,8.04444e-05
879,CPHL_INTER_7_4623,ZoneEarthquake,8.29654e-05
880,CPHL_INTER_1_99,ZoneEarthquake,0.000123248
881,CPHL_INTER_1_98,ZoneEarthquake,0.00011879
882,CPHL_INTER_1_95,ZoneEarthquake,0.000178907
883,CPHL_INTER_1_94,ZoneEarthquake,0.000211968
884,CPHL_INTER_1_97,ZoneEarthquake,0.000114961
885,CPHL_INTER_1_96,ZoneEarthquake,0.000112254
886,CPHL_INTER_1_91,ZoneEarthquake,0.00040253
887,CPHL_INTER_1_90,ZoneEarthquake,0.000435346
888,CPHL_INTER_1_93,ZoneEarthquake,0.000268861
889,CPHL_INTER_1_92,ZoneEarthquake,0.000338376
890,CGR5_8_2627,ZoneEarthquake,0.00072888
891,CPHL_INTER_2_1730,ZoneEarthquake,0.00182433
892,CPHL_INTRA_6_4577,ZoneEarthquake,0.00369543
893,CPCF_INTER_12_5959,DomainEarthquake,0.00431539
894,CPCF_INTER_12_5958,DomainEarthquake,0.00409621
895,CPCF_INTRA_5_3344,ZoneEarthquake,0.00027863
896,CPCF_INTER_12_5953,DomainEarthquake,0.00292436
897,CPCF_INTER_12_5952,DomainEarthquake,0.00281675
898,CPCF_INTER_12_5951,DomainEarthquake,0.00269198
899,CPCF_INTER_12_5950,DomainEarthquake,0.00270888
900,CPCF_INTER_12_5957,DomainEarthquake,0.00375259
901,CPCF_INTER_12_5956,DomainEarthquake,0.00340895
902,CPCF_INTER_12_5955,DomainEarthquake,0.0031586
903,CPCF_INTER_12_5954,DomainEarthquake,0.00301379
904,CPCF_INTRA_5_3346,ZoneEarthquake,0.000383803
905,CPCF_INTRA_5_3341,ZoneEarthquake,0.000223043
906,CPCF_INTRA_5_3340,ZoneEarthquake,0.000222274
907,CPCF_INTRA_5_3343,ZoneEarthquake,0.000249485
908,CPCF_INTRA_13_7200,DomainEarthquake,0.0003675
909,CPCF_INTRA_13_7201,DomainEarthquake,0.00042287
910,CPCF_INTRA_13_7202,DomainEarthquake,0.000557216
911,CPCF_INTRA_5_3342,ZoneEarthquake,0.000231562
912,CPCF_INTRA_13_7204,DomainEarthquake,0.00105541
913,CGR5_9_5916,ZoneEarthquake,0.000355433
914,CGR5_9_5917,ZoneEarthquake,0.000328709
915,CGR5_9_5914,ZoneEarthquake,0.000485573
916,CGR5_9_5915,ZoneEarthquake,0.000407983
917,CGR5_9_5912,ZoneEarthquake,0.000624469
918,CGR5_9_5913,ZoneEarthquake,0.000569214
919,CGR5_9_5910,ZoneEarthquake,0.000574242
920,CGR5_9_5911,ZoneEarthquake,0.000623961
