Code,Proba
CGR5_8_4917,0.000520623
CGR5_8_4914,0.000826655
CGR5_8_4915,0.000628348
CGR5_8_4912,0.00167793
CGR5_8_4913,0.00118004
CGR5_8_4910,0.0026048
CGR5_8_4911,0.00221233
CPHL_INTRA_5_4088,0.000741401
CPCF_INTER_12_7245,0.00531338
CPCF_INTER_12_7244,0.0055243
CPCF_INTER_12_7247,0.00457701
CPCF_INTER_12_7246,0.00494861
CPCF_INTER_12_7241,0.00460116
CPCF_INTER_12_7240,0.0042134
CPCF_INTER_12_7243,0.00539857
CPCF_INTER_12_7242,0.0050183
CPCF_INTER_12_7249,0.00358397
CPCF_INTER_12_7248,0.00412941
CPCF_INTER_4_3393,0.0181256
CPCF_INTER_4_3392,0.0170352
CPCF_INTER_4_3391,0.0146747
CPCF_INTER_4_3397,0.00972768
CPCF_INTER_4_3396,0.0123866
CPCF_INTER_4_3395,0.0152423
CPCF_INTER_4_3394,0.0174403
CPCF_INTER_4_3399,0.00632162
CPCF_INTER_4_3398,0.00769802
CPHL_INTRA_5_4086,0.000998356
CPHL_INTRA_5_4087,0.000821313
CIZU_3_961,0.000379542
CIZU_3_960,0.000379542
CIZU_3_963,0.000379542
CIZU_3_962,0.000379542
CIZU_3_965,0.000379542
CIZU_3_964,0.000379542
CIZU_3_967,0.000379542
CIZU_3_966,0.000379542
CIZU_3_969,0.000379542
CIZU_3_968,0.000379542
CPHL_INTRA_4_2830,0.00940904
CGR5_22_4468,0.000466457
CGR5_22_4461,0.000339165
CGR5_22_4460,0.000362063
CGR5_22_4463,0.000363965
CGR5_22_4462,0.000338501
CGR5_22_4465,0.000444417
CGR5_22_4464,0.000405089
CGR5_22_4467,0.000474196
CGR5_22_4466,0.000468453
CPCF_INTER_2_1610,0.00847678
CPCF_INTRA_1_877,0.00405958
CPCF_INTRA_1_876,0.00437423
CPCF_INTRA_1_875,0.00469006
CPCF_INTRA_1_874,0.00497947
CPCF_INTRA_1_873,0.00521914
CPCF_INTRA_1_872,0.00538978
CPCF_INTRA_1_871,0.00548015
CPCF_INTRA_1_870,0.00548824
CPCF_INTRA_1_879,0.00355278
CPCF_INTRA_1_878,0.00377664
CGR5_25_10763,0.000928283
CGR5_25_10762,0.00111656
CGR5_25_10761,0.00146076
CGR5_25_10760,0.0018589
CGR5_25_10767,0.000836888
CGR5_25_10766,0.000837072
CGR5_25_10765,0.000840382
CGR5_25_10764,0.000858498
CPHL_INTER_5_4062,0.00256048
CPHL_INTER_5_4063,0.00307288
CGR5_25_10769,0.000839014
CGR5_25_10768,0.000837607
CPHL_INTER_5_4066,0.00251169
CPHL_INTER_5_4067,0.0022494
CPHL_INTER_5_4064,0.00321305
CPHL_INTER_5_4065,0.00292577
CPCF_INTRA_11_4114,0.00345281
CPCF_INTER_4_4868,0.00484581
CPCF_INTER_4_4869,0.00461618
CPCF_INTRA_9_5015,0.00114223
CPCF_INTER_4_4860,0.0160124
CPCF_INTER_4_4861,0.0130944
CPCF_INTER_4_4862,0.0102421
CPCF_INTER_4_4863,0.00807042
CPCF_INTER_4_4864,0.00671335
CPCF_INTER_4_4865,0.00594547
CPCF_INTER_4_4866,0.00547563
CPCF_INTER_4_4867,0.00512868
CGR5_24_6025,0.00335454
CGR5_24_6024,0.0032181
CGR5_24_6026,0.0034426
CGR5_23_4854,0.000248173
CPHL_INTER_5_4234,0.00236557
CPHL_INTRA_4_2302,0.00220929
CPHL_INTRA_4_2303,0.00250363
CPHL_INTRA_4_2304,0.00256064
CPHL_INTRA_4_2305,0.00240261
CPHL_INTRA_4_2306,0.00225274
CPHL_INTRA_4_2307,0.00232667
CIZU_1_181,0.00170119
CIZU_1_180,0.0019571
CPCF_INTRA_1_1192,0.00314567
CPCF_INTRA_1_1193,0.0030751
CPCF_INTRA_1_1190,0.00334436
CPCF_INTER_3_2745,0.0104212
CPCF_INTRA_2_1795,0.001658
CPCF_INTRA_2_1794,0.00173335
CPCF_INTRA_2_1797,0.00161682
CPCF_INTRA_2_1796,0.00161267
CPCF_INTRA_2_1791,0.00199861
CPCF_INTRA_2_1790,0.00214234
CPCF_INTRA_2_1793,0.00181485
CPCF_INTRA_2_1792,0.00189666
CPCF_INTRA_2_1799,0.00176744
CPCF_INTRA_2_1798,0.00167214
CPHL_INTER_1_1508,0.000164627
CPHL_INTER_1_1509,0.000137682
CGR5_12_4646,0.00097808
CGR5_12_4647,0.00112803
CGR5_12_4648,0.00131921
CIZU_2_207,0.000445036
CIZU_2_206,0.000442388
CGR5_3_848,0.000255051
CGR5_3_849,0.000256308
CGR5_3_844,0.000259639
CGR5_3_845,0.000256734
CGR5_3_846,0.000255395
CGR5_3_847,0.000254914
CGR5_3_840,0.000283857
CIZU_2_208,0.000464508
CGR5_3_842,0.000271469
CGR5_3_843,0.000264647
CGR5_25_11148,0.00106872
CGR5_25_11149,0.00121621
CPHL_INTRA_4_1769,0.00103335
CPHL_INTRA_4_1768,0.000969815
CGR5_25_11140,0.00209997
CGR5_25_11141,0.00141968
CGR5_25_11142,0.00104326
CGR5_25_11143,0.000895947
CGR5_25_11144,0.000846065
CGR5_25_11145,0.000853596
CGR5_25_11146,0.000879086
CGR5_25_11147,0.000945503
CGR5_17_7749,0.000287361
CGR5_17_7748,0.000282836
CGR5_17_7745,0.000282839
CGR5_17_7744,0.000288258
CGR5_17_7747,0.000280504
CGR5_17_7746,0.000280308
CGR5_17_7743,0.000295423
CPCF_INTER_9_5358,0.00505014
CPCF_INTER_9_5359,0.00495538
CPCF_INTER_9_5356,0.00529431
CPCF_INTER_9_5357,0.00515782
CPCF_INTER_9_5354,0.00571155
CPCF_INTER_9_5355,0.00548071
CPCF_INTER_9_5352,0.00609076
CPCF_INTER_9_5353,0.00594109
CGR5_24_7086,0.00587727
CPCF_INTER_9_5351,0.00607449
CPHL_INTER_5_2785,0.00183204
CPHL_INTER_5_2784,0.00212653
CPHL_INTER_5_2781,0.00315895
CPHL_INTER_5_2780,0.00315502
CPHL_INTER_5_2783,0.00250344
CPHL_INTER_5_2782,0.00289748
CPHL_INTER_1_696,0.000234064
CPHL_INTER_1_498,0.000240735
CPHL_INTER_1_694,0.000156541
CPHL_INTER_1_695,0.000190196
CGR5_19_7934,0.000429943
CGR5_19_7935,0.000439444
CGR5_19_7936,0.000449473
CPHL_INTER_1_691,0.000149739
CPHL_INTER_5_2259,0.00286355
CPHL_INTER_5_2258,0.00229932
CPHL_INTER_1_698,0.000286125
CPHL_INTER_1_699,0.000264338
CPCF_INTRA_11_3929,0.00143163
CPCF_INTRA_11_3928,0.00142323
CPCF_INTRA_11_3927,0.00151253
CPCF_INTRA_11_3926,0.00161098
CPCF_INTRA_11_3925,0.00164221
CPCF_INTRA_11_3924,0.00157757
CPCF_INTRA_11_3923,0.00144415
CPCF_INTRA_11_3922,0.00129416
CPCF_INTRA_11_3921,0.00116703
CPCF_INTRA_11_3920,0.00107716
CJPS_1_1216,0.000927239
CJPS_1_1217,0.000958612
CJPS_1_1214,0.000982245
CJPS_1_1215,0.000952059
CJPS_1_1212,0.000766147
CJPS_1_1213,0.000800201
CJPS_1_1210,0.000813081
CJPS_1_1211,0.000774813
CPHL_INTER_1_494,0.00023008
CJPS_1_1218,0.00104072
CJPS_1_1219,0.00108574
CPHL_INTRA_4_3828,0.00101127
CPHL_INTRA_4_3829,0.00100287
CPHL_INTRA_4_3826,0.00117682
CPHL_INTRA_4_3827,0.00104925
CPHL_INTRA_4_3824,0.00210983
CPHL_INTRA_4_3825,0.00149849
CPHL_INTER_5_4304,0.0015671
CPHL_INTRA_4_3823,0.00297006
CPHL_INTRA_4_3820,0.00454489
CPHL_INTRA_4_3821,0.00437516
CPCF_INTER_12_5988,0.00462408
CPCF_INTER_12_5980,0.00318116
CPCF_INTER_12_5981,0.00354743
CPCF_INTER_12_5982,0.00389999
CPCF_INTER_12_5983,0.00415616
CPCF_INTER_12_5984,0.00427277
CPCF_INTER_12_5985,0.0043329
CPCF_INTER_12_5986,0.00443555
CPCF_INTER_12_5987,0.00456106
CGR5_12_5898,0.000795216
CGR5_12_5899,0.000763561
CGR5_12_5894,0.00076431
CGR5_12_5895,0.000771604
CGR5_12_5896,0.000793271
CGR5_12_5897,0.000806961
CGR5_12_5890,0.000899189
CGR5_12_5891,0.00084918
CGR5_12_5892,0.000809739
CGR5_12_5893,0.000779253
CPCF_INTER_12_7722,0.00162975
CPCF_INTER_12_7723,0.00162381
CPCF_INTER_12_7720,0.00161084
CPCF_INTER_12_7721,0.00162433
CPCF_INTER_12_7724,0.00161163
CPCF_INTER_12_7725,0.00160009
AAOMW,9.4945124339e-128
CPCF_INTRA_11_3079,0.00233015
CPCF_INTRA_11_3078,0.00191818
CPCF_INTRA_11_3075,0.0013317
CPCF_INTRA_11_3074,0.00122909
CPCF_INTRA_11_3077,0.0016372
CPCF_INTRA_11_3076,0.00145673
CPCF_INTRA_11_3071,0.00105528
CPCF_INTRA_11_3070,0.00107408
CPCF_INTRA_11_3073,0.00114139
CPCF_INTRA_11_3072,0.00107895
CPCF_INTRA_12_8134,0.00020806
CPCF_INTRA_12_8135,0.00021692
CPCF_INTRA_12_8136,0.000227077
CPCF_INTRA_12_8137,0.000231749
CGR5_6_1038,0.000224184
CGR5_6_1039,0.000225129
CGR5_3_1318,0.000272991
CGR5_3_1319,0.000274762
CGR5_3_1317,0.000269504
CGR5_6_1036,0.000223145
CGR5_6_1037,0.00022366
CPCF_INTRA_12_8138,0.000227107
CPCF_INTRA_12_8139,0.000216988
CPCF_INTRA_12_7117,0.000442108
CPCF_INTRA_12_7116,0.000455463
CPCF_INTRA_12_7115,0.000478473
CPCF_INTRA_12_7114,0.000499165
CPCF_INTRA_12_7113,0.000499997
CPCF_INTRA_12_7112,0.000469745
CPCF_INTRA_12_7111,0.000419619
CPCF_INTRA_12_7110,0.000377295
CPCF_INTRA_12_7118,0.000441669
CGR5_4_1300,0.000253084
CGR5_4_1301,0.000235309
CGR5_4_1302,0.000225394
CGR5_4_1303,0.000227441
CGR5_4_1304,0.000240952
CGR5_4_1305,0.000260852
CGR5_4_1306,0.000278281
CGR5_4_1307,0.000284424
CGR5_4_1308,0.000276246
CGR5_4_1309,0.000258284
CPCF_INTRA_12_6868,0.000288828
CPCF_INTRA_12_6869,0.000262203
CPCF_INTRA_12_6867,0.000301816
CPCF_INTRA_12_6244,0.000475591
CPCF_INTRA_12_6245,0.000472408
CPCF_INTRA_12_6246,0.000423319
CPCF_INTRA_12_6247,0.000350611
CPCF_INTRA_12_6240,0.000377473
CPCF_INTRA_12_6241,0.000394804
CIZU_3_2249,0.000479939
CIZU_3_2248,0.00057729
CIZU_3_2247,0.000714717
CIZU_3_2246,0.000866418
CIZU_3_2245,0.00101705
CIZU_3_2244,0.00113939
CIZU_3_2243,0.00115301
CIZU_3_2242,0.00100357
CIZU_3_2241,0.000763942
CIZU_3_2240,0.000562788
CPCF_INTRA_11_2809,0.000992413
CPCF_INTRA_11_2808,0.00100878
CPHL_INTER_6_4513,0.00127129
CPHL_INTER_6_4512,0.00125519
CPHL_INTER_6_4511,0.00122667
CPHL_INTER_6_4510,0.00117239
CPHL_INTER_6_4517,0.00112164
CPHL_INTER_6_4516,0.00121804
CPHL_INTER_6_4515,0.00127193
CPHL_INTER_6_4514,0.0012822
CPHL_INTER_6_4519,0.000915052
CPHL_INTER_6_4518,0.00101082
CPHL_INTRA_3_968,0.00345439
CPCF_INTRA_11_3875,0.00107209
CPCF_INTER_12_5610,0.0035675
CPCF_INTER_12_5611,0.00355086
CPCF_INTER_12_5612,0.00328071
CPCF_INTER_12_5613,0.00295967
CPCF_INTER_12_5614,0.00289516
CPCF_INTER_12_5615,0.00334827
CPCF_INTER_12_5616,0.0044953
CPCF_INTER_12_5617,0.00629933
CPCF_INTER_12_5618,0.00826032
CPCF_INTER_12_5619,0.00952119
CJPS_1_269,0.000409281
CJPS_1_268,0.000406569
CJPS_1_267,0.000405701
CJPS_1_266,0.000405491
CJPS_1_265,0.00040675
CJPS_1_264,0.00041247
CJPS_1_263,0.000426799
CJPS_1_262,0.00045293
CJPS_1_261,0.000490478
CJPS_1_260,0.000534295
CGR5_22_3549,0.000273099
CGR5_22_3548,0.000270422
CGR5_22_3547,0.000268674
CGR5_22_3546,0.000267814
CGR5_22_3545,0.000267493
CGR5_22_3544,0.000267422
CPCF_INTRA_11_2189,0.00508584
CGR5_1_1889,0.000717287
CGR5_23_5410,0.00024699
CGR5_23_5411,0.000251138
CIZU_1_27,0.00262018
CIZU_1_26,0.0035238
CIZU_1_29,0.00169648
CIZU_1_28,0.00201928
CPCF_INTRA_11_5042,0.00184911
CPCF_INTRA_11_5043,0.00197423
CPCF_INTER_1_828,0.0120736
CPCF_INTER_1_829,0.0112944
CPCF_INTRA_11_5046,0.0022388
CPCF_INTRA_11_5047,0.00260789
CPCF_INTRA_11_5044,0.00204498
CPCF_INTRA_11_5045,0.00210299
CPCF_INTER_1_822,0.0176386
CPCF_INTER_1_823,0.0170805
CPCF_INTER_1_820,0.0179416
CPCF_INTER_1_821,0.0179232
CPCF_INTER_1_826,0.0141531
CPCF_INTER_1_827,0.0130544
CPCF_INTER_1_824,0.0162677
CPCF_INTER_1_825,0.015261
F007701,4.60969551248e-05
CPHL_INTER_7_4496,0.000336874
CPCF_INTRA_11_4790,0.00187692
CPCF_INTRA_11_4796,0.00349357
CPCF_INTRA_13_6786,0.000862285
CPCF_INTRA_13_6787,0.0011105
CPCF_INTRA_13_6784,0.000479315
CPCF_INTRA_13_6785,0.000631867
CPCF_INTRA_13_6788,0.00125189
CPCF_INTRA_13_6789,0.00120565
CPHL_INTRA_5_4015,0.000709205
CPCF_INTRA_10_1482,0.00141645
CPCF_INTRA_13_7439,0.000369792
CGR5_23_6169,0.000248952
CGR5_23_6168,0.0002562
CGR5_23_6165,0.000296138
CGR5_23_6164,0.000309761
CGR5_23_6167,0.000267313
CGR5_23_6166,0.000281322
CPCF_INTRA_13_5469,0.000335871
CPCF_INTRA_11_3879,0.00149639
CGR5_6_2559,0.000310135
CPCF_INTRA_4_3438,0.00124485
CPCF_INTRA_4_3439,0.000994807
CPCF_INTRA_4_3434,0.00164453
CPCF_INTRA_4_3435,0.00174925
CPCF_INTRA_4_3436,0.0016964
CPCF_INTRA_4_3437,0.00150423
CPCF_INTRA_4_3433,0.00142888
CPCF_INTRA_12_7870,0.000217577
CPCF_INTRA_12_7871,0.00024203
CIZU_3_1499,0.00038806
CIZU_3_1498,0.000388094
CPCF_INTRA_12_7874,0.000365529
CPCF_INTRA_12_7875,0.000387806
CIZU_3_1493,0.000388509
CIZU_3_1492,0.000388338
CIZU_3_1491,0.000388182
CIZU_3_1490,0.000388094
CIZU_3_1497,0.000388183
CIZU_3_1496,0.000388338
CIZU_3_1495,0.000388509
CIZU_3_1494,0.000388586
CIZU_1_347,0.00162852
CIZU_1_346,0.00167729
CIZU_1_345,0.00172039
CIZU_1_344,0.00174158
CIZU_1_343,0.00173127
CIZU_1_342,0.001694
CIZU_1_341,0.0016451
CIZU_1_340,0.00159968
CGR5_8_2777,0.000519571
CIZU_1_349,0.00155932
CIZU_1_348,0.00158736
CPHL_INTER_1_1050,0.000163733
CPHL_INTER_5_2619,0.00485723
CPHL_INTER_5_2618,0.00548195
CIZU_3_1729,0.000391896
CIZU_3_1728,0.000391896
CIZU_3_1725,0.000391554
CIZU_3_1724,0.00039157
CIZU_3_1727,0.000391896
CIZU_3_1726,0.000391552
CIZU_3_1721,0.00039429
CIZU_3_1720,0.000399681
CIZU_3_1723,0.000391677
CIZU_3_1722,0.00039223
CPHL_INTRA_3_456,0.0027347
CPHL_INTRA_3_457,0.00268023
CPHL_INTRA_3_458,0.00258184
CPHL_INTRA_3_459,0.00242263
CPHL_INTRA_2_1893,0.000950439
CPHL_INTRA_2_1892,0.000957588
CGR5_6_1779,0.000285215
CPHL_INTRA_2_1890,0.000964067
CPHL_INTRA_2_1895,0.000913841
CPHL_INTRA_2_1894,0.000936335
CPCF_INTRA_1_503,0.00403673
CPCF_INTRA_1_502,0.00410606
CPCF_INTRA_1_501,0.00414443
CPCF_INTRA_1_500,0.00414943
CPCF_INTRA_1_507,0.00385759
CPCF_INTRA_1_506,0.00389812
CPCF_INTRA_1_505,0.00392281
CPCF_INTRA_1_504,0.00396695
CPHL_INTRA_5_3278,0.00176352
CGR5_25_10646,0.000850665
CPHL_INTRA_5_3279,0.00261374
CPHL_INTRA_1_84,0.00108684
CPHL_INTRA_1_85,0.00100776
CPCF_INTER_1_1833,0.00905772
CPHL_INTRA_1_86,0.000939511
CPCF_INTER_1_1835,0.00879547
CPCF_INTER_1_1834,0.0089371
CGR5_25_9724,0.00322079
CGR5_25_9725,0.0045217
CGR5_25_9726,0.0054248
CGR5_25_9727,0.00539624
CGR5_25_9720,0.000856775
CGR5_25_9721,0.00098007
CGR5_25_9722,0.00133104
CGR5_25_9723,0.00206887
CPHL_INTRA_1_80,0.00105239
CPCF_INTRA_11_2949,0.00210208
CGR5_25_9728,0.00438387
CGR5_25_9729,0.00295319
CPHL_INTRA_1_81,0.00106171
CPCF_INTRA_11_2946,0.00153356
CPCF_INTER_3_2487,0.0195335
CPHL_INTRA_1_82,0.00109024
CPCF_INTRA_11_2947,0.00176339
CPHL_INTRA_1_83,0.0011135
CPCF_INTER_3_2489,0.0162833
CPCF_INTER_3_2488,0.0186589
CPCF_INTRA_11_2945,0.00133291
CPCF_INTRA_11_2942,0.00104906
CGR5_8_2453,0.000730364
CPCF_INTRA_11_2943,0.00109634
CPHL_INTRA_5_2880,0.00151206
CPCF_INTRA_11_2940,0.00104539
CPCF_INTRA_11_2249,0.00276351
CPCF_INTRA_11_2941,0.00103604
CPCF_INTRA_11_2248,0.00218096
CPCF_INTRA_10_337,0.00260638
CPCF_INTRA_10_336,0.00235953
CPCF_INTRA_10_335,0.00218406
CPCF_INTRA_10_334,0.00204246
CPCF_INTRA_10_333,0.00189829
CPCF_INTRA_10_332,0.00174152
CPCF_INTRA_10_331,0.0015882
CPCF_INTRA_10_330,0.00145744
CPCF_INTRA_10_1499,0.00268575
CPHL_INTRA_6_4423,0.0118949
CPCF_INTRA_10_339,0.0033296
CPCF_INTRA_10_338,0.00293418
CPCF_INTRA_10_1496,0.00230327
CPHL_INTRA_6_4422,0.0116447
CPCF_INTRA_10_1497,0.00249954
CPHL_INTRA_6_4425,0.0086711
CPCF_INTER_2_1104,0.00664105
CPHL_INTRA_6_4424,0.0106731
CGR5_3_476,0.000317625
CPCF_INTER_2_1102,0.00600921
CPHL_INTRA_6_4426,0.00683919
CPHL_INTER_1_1019,0.000170158
CGR5_3_470,0.000302527
CPCF_INTRA_11_2243,0.00158273
CPCF_INTER_2_1101,0.00574134
CPHL_INTER_6_4439,0.00139888
CGR5_25_8895,0.000798871
CGR5_25_8894,0.000798873
CGR5_25_8897,0.00079887
CGR5_25_8896,0.00079887
CGR5_25_8891,0.000799011
CGR5_25_8890,0.000799164
CGR5_25_8893,0.000798884
CGR5_25_8892,0.000798921
CGR5_25_8899,0.000799311
CGR5_25_8898,0.000798914
CPHL_INTRA_5_4109,0.00091115
CPHL_INTRA_5_4108,0.000970507
CPHL_INTRA_5_4103,0.00163564
CPHL_INTRA_5_4102,0.00135348
CPHL_INTRA_5_4101,0.00104125
CPHL_INTRA_5_4100,0.000835648
CPHL_INTRA_5_4107,0.00105678
CPHL_INTRA_5_4106,0.00124374
CPHL_INTRA_5_4105,0.00151502
CPHL_INTRA_5_4104,0.00170093
CPCF_INTRA_11_4470,0.00112555
CPCF_INTRA_11_4471,0.00115298
CPHL_INTRA_5_4131,0.000709388
CPCF_INTRA_11_4472,0.0011925
CPCF_INTRA_11_4473,0.00125102
CPCF_INTRA_11_4474,0.00133349
CPCF_INTRA_11_4475,0.00144125
CPCF_INTER_2_2443,0.00425086
CPHL_INTER_1_1017,0.000280288
CPCF_INTER_2_2446,0.00496196
CPCF_INTER_2_2447,0.00541404
CPCF_INTER_2_2444,0.00427805
CPCF_INTER_2_2445,0.00454699
CPCF_INTER_2_2448,0.00581369
CPCF_INTER_2_2449,0.00611497
CPHL_INTER_1_1010,0.000263855
F01290A,4.85971797092e-06
CPHL_INTRA_5_2811,0.00147773
CPCF_INTER_4_5298,0.00541643
CPCF_INTER_4_5299,0.00539433
CPCF_INTER_4_5292,0.00632728
CPCF_INTER_4_5293,0.00594257
CPCF_INTER_4_5294,0.00557009
CPCF_INTER_4_5295,0.00533761
CPCF_INTER_4_5296,0.00528472
CPCF_INTER_4_5297,0.00535023
F012903,0.0013370559109
F012902,0.000999500166625
F012901,0.00398470011498
CPHL_INTER_1_1012,0.000362273
F012904,0.00363464080395
CPCF_INTRA_4_5432,0.000542033
CPCF_INTRA_4_5433,0.000597147
CPCF_INTRA_4_5430,0.000467207
CPCF_INTRA_4_5431,0.000495702
CPCF_INTRA_4_5436,0.000689314
CPCF_INTRA_4_5434,0.000646837
CPCF_INTRA_4_5435,0.000678953
CPHL_INTRA_4_3772,0.00524064
CPHL_INTRA_4_3773,0.00450234
CPHL_INTRA_4_3770,0.00575768
CPHL_INTRA_4_3771,0.00560637
CPHL_INTRA_4_3776,0.00168488
CPHL_INTRA_4_3777,0.00125737
CPHL_INTRA_4_3774,0.00347035
CPHL_INTRA_4_3775,0.00244389
CPHL_INTER_1_1013,0.000406218
CPHL_INTRA_4_3779,0.00101662
CPCF_INTRA_13_6051,0.0012621
CPCF_INTRA_4_3777,0.000655504
CPCF_INTRA_4_3776,0.000747283
CPCF_INTRA_4_3775,0.000824145
CPCF_INTRA_4_3774,0.00085753
CPCF_INTRA_4_3773,0.000840706
CPCF_INTRA_4_3779,0.00052689
CPCF_INTRA_4_3778,0.000578023
CPCF_INTER_1_640,0.0126474
CPCF_INTRA_11_4557,0.00126573
CPCF_INTRA_11_4556,0.00124681
CPCF_INTRA_11_4555,0.00120732
CPCF_INTRA_11_4554,0.00116196
CPCF_INTRA_11_4559,0.0012201
CPCF_INTRA_11_4558,0.00125374
CGR5_25_10132,0.00082537
CGR5_25_10133,0.000825386
CGR5_25_10130,0.000825368
CGR5_25_10131,0.000825368
CGR5_25_10136,0.000827452
CGR5_25_10137,0.000842637
CGR5_25_10134,0.000825482
CGR5_25_10135,0.000825914
CGR5_25_10138,0.000882483
CGR5_25_10139,0.000980455
CGR5_15_6537,0.000633138
CGR5_15_6536,0.000599245
CGR5_15_6535,0.000592305
CGR5_15_6534,0.000595245
CGR5_15_6533,0.000594236
CGR5_15_6539,0.000836509
CGR5_15_6538,0.000710002
CPHL_INTER_5_3568,0.00174972
CPCF_INTRA_11_4885,0.00543275
CPCF_INTRA_11_4884,0.00463096
CPCF_INTRA_11_4887,0.00551402
CPCF_INTRA_11_4886,0.00576175
CPCF_INTRA_11_4881,0.00251118
CPCF_INTRA_11_4880,0.00226207
CPCF_INTRA_11_4883,0.00371733
CPCF_INTRA_11_4882,0.00298203
CPCF_INTRA_11_4889,0.00447712
CPCF_INTRA_11_4888,0.00496061
CPHL_INTRA_2_1660,0.000822501
CPHL_INTRA_2_1661,0.000812704
CPHL_INTRA_2_1662,0.000803778
CPHL_INTRA_2_1663,0.000794918
CPCF_INTER_12_8006,0.00186072
CGR5_7_3471,0.000324659
CGR5_7_3470,0.000345738
CGR5_7_3472,0.000315134
CPCF_INTRA_11_4645,0.00127805
CJPS_1_933,0.000539233
CJPS_1_932,0.000543868
CJPS_1_931,0.000553
CJPS_1_930,0.000558104
CJPS_1_937,0.000633806
CJPS_1_936,0.000599714
CJPS_1_935,0.000567006
CJPS_1_934,0.000545942
CJPS_1_939,0.000646507
CJPS_1_938,0.000653586
CPHL_INTRA_1_265,0.000653023
CPHL_INTRA_1_264,0.000622953
CPHL_INTRA_1_267,0.000628444
CPHL_INTRA_1_266,0.000655241
CPHL_INTRA_1_261,0.000562575
CPHL_INTRA_1_260,0.000568677
CPHL_INTRA_1_263,0.00058706
CPHL_INTRA_1_262,0.000565623
CPCF_INTRA_11_2486,0.0144515
CPCF_INTRA_11_2485,0.0113627
CPCF_INTRA_11_2484,0.00785937
CPCF_INTRA_11_2483,0.00503068
CPCF_INTRA_11_2482,0.00322875
CPCF_INTRA_11_2481,0.00225078
CPCF_INTRA_11_2480,0.00175147
CPHL_INTRA_5_2691,0.00078909
CPHL_INTRA_5_2690,0.000956593
CPHL_INTRA_1_1245,0.000660492
CPHL_INTRA_1_1244,0.000572943
CPHL_INTRA_1_1243,0.000504672
CPHL_INTRA_1_1242,0.000460088
CPHL_INTRA_1_1241,0.000449592
CPCF_INTER_12_7598,0.00167754
CPHL_INTER_1_526,0.00017559
CPHL_INTER_1_527,0.000193802
CGR5_25_10386,0.000830301
CPCF_INTER_2_2451,0.00648634
CPCF_INTER_2_2450,0.00632702
CPHL_INTER_1_528,0.000224988
CGR5_7_3168,0.000351553
CPHL_INTER_1_529,0.000255767
CPHL_INTRA_5_3129,0.00091967
CGR5_7_3163,0.000456664
CGR5_7_3162,0.000541773
CPHL_INTRA_5_2533,0.00223406
CPCF_INTRA_12_6730,0.000322254
CPHL_INTRA_5_2536,0.00158922
CPCF_INTRA_2_1857,0.00292501
CPHL_INTRA_5_2537,0.0011575
CPCF_INTRA_12_6732,0.000459994
CJPS_1_1025,0.000463914
CJPS_1_1024,0.000468813
CJPS_1_1027,0.000486061
CJPS_1_1026,0.00046897
CJPS_1_1021,0.000496329
CJPS_1_1020,0.000495128
CJPS_1_1023,0.000479507
CJPS_1_1022,0.000490375
CPCF_INTRA_13_6838,0.000562701
CJPS_1_1029,0.000557531
CJPS_1_1028,0.000515848
CPCF_INTRA_13_6839,0.000647896
CPCF_INTRA_2_2264,0.00149522
CPCF_INTRA_2_2265,0.00146969
CPCF_INTRA_2_2266,0.00154544
CPCF_INTRA_2_2267,0.00168721
CPCF_INTRA_2_2260,0.00271287
CPCF_INTRA_2_2261,0.00228801
CGR5_3_1879,0.000469219
CGR5_3_1878,0.000378839
CGR5_3_1877,0.000322709
CGR5_3_1876,0.000295011
CGR5_3_1875,0.000285789
CGR5_3_1874,0.000287888
CGR5_3_1873,0.000298816
CGR5_3_1872,0.000318772
CGR5_3_1871,0.000346747
CGR5_3_1870,0.000375815
CPCF_INTRA_13_6836,0.000500064
CPCF_INTRA_13_6837,0.000532603
CPCF_INTRA_5_3432,0.000597506
CPCF_INTRA_5_3431,0.000479974
CPCF_INTRA_5_3430,0.000390557
CGR5_25_10851,0.00142118
CGR5_25_10850,0.00178878
CGR5_25_10853,0.000921362
CGR5_25_10852,0.00109727
CGR5_25_10855,0.000841089
CGR5_25_10854,0.000857277
CGR5_25_10857,0.000837843
CGR5_25_10856,0.000838207
CGR5_25_10859,0.000837807
CGR5_25_10858,0.000837807
CPCF_INTRA_12_7099,0.000208867
CPCF_INTRA_3_2442,0.000362233
CPCF_INTRA_3_2441,0.000393632
CPCF_INTRA_3_2440,0.000432661
CGR5_19_8117,0.000395286
CGR5_19_8116,0.000437059
CGR5_19_8115,0.000521778
CGR5_19_8119,0.000380469
CGR5_19_8118,0.00038082
CPCF_INTRA_12_7324,0.000482928
CPCF_INTRA_12_7325,0.000474805
CPCF_INTRA_12_7326,0.00045121
CPCF_INTRA_12_7327,0.000415412
CPCF_INTRA_12_7320,0.000480522
CPCF_INTRA_12_7321,0.000503643
CGR5_9_5688,0.000358023
CGR5_9_5689,0.00033233
CGR5_9_5686,0.000439899
CGR5_9_5687,0.000396455
CGR5_9_5684,0.000480771
CGR5_9_5685,0.000473021
CGR5_9_5682,0.000430354
CGR5_9_5683,0.000461135
CGR5_9_5680,0.00042604
CGR5_9_5681,0.000413097
CGR5_6_1203,0.000264503
CGR5_6_1202,0.000261949
CGR5_6_1201,0.000266795
CPCF_INTER_12_6278,0.00203492
