#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# MNO, JLG, JLA, WLG, WLA, FRQ, BVL, MMN, ANO, DEP, STR, DIP
   174,149.005, 45.598,149.000, 45.600,1.17412e-03,  0.900, 5.0, 10,172.6,  0.0,  0.0
   175,149.105, 45.598,149.100, 45.600,1.28256e-03,  0.900, 5.0, 10,159.0,  0.0,  0.0
   176,149.205, 45.598,149.200, 45.600,1.42704e-03,  0.900, 5.0, 10,149.0,  0.0,  0.0
   177,149.305, 45.598,149.300, 45.600,1.64215e-03,  0.900, 5.0, 10,141.1,  0.0,  0.0
   178,149.405, 45.598,149.400, 45.600,1.98854e-03,  0.900, 5.0, 10,132.0,  0.0,  0.0
   179,149.505, 45.598,149.500, 45.600,2.52799e-03,  0.900, 5.0, 10,122.3,  0.0,  0.0
   180,149.605, 45.598,149.600, 45.600,3.28039e-03,  0.900, 5.0, 10,117.7,  0.0,  0.0
   181,149.705, 45.598,149.700, 45.600,4.18135e-03,  0.900, 5.0, 10,113.6,  0.0,  0.0
   182,149.805, 45.598,149.800, 45.600,5.07506e-03,  0.900, 5.0, 10,108.9,  0.0,  0.0
   183,149.905, 45.598,149.900, 45.600,5.76109e-03,  0.900, 5.0, 10,104.0,  0.0,  0.0
   184,150.005, 45.598,150.000, 45.600,6.09634e-03,  0.900, 5.0, 10, 99.2,  0.0,  0.0
   185,150.105, 45.598,150.100, 45.600,3.62593e-03,  0.900, 5.0,  1, 94.6,  0.0,  0.0
   186,150.205, 45.598,150.200, 45.600,3.57132e-03,  0.900, 5.0,  1, 91.5,  0.0,  0.0
   187,150.305, 45.598,150.300, 45.600,3.51939e-03,  0.900, 5.0,  1, 88.5,  0.0,  0.0
   188,150.405, 45.598,150.400, 45.600,3.51339e-03,  0.900, 5.0,  1, 85.0,  0.0,  0.0
   189,150.505, 45.598,150.500, 45.600,3.57379e-03,  0.900, 5.0,  1, 81.4,  0.0,  0.0
   190,150.605, 45.598,150.600, 45.600,3.70154e-03,  0.900, 5.0,  1, 78.3,  0.0,  0.0
   191,150.705, 45.598,150.700, 45.600,3.88601e-03,  0.900, 5.0,  1, 75.7,  0.0,  0.0
   192,150.805, 45.598,150.800, 45.600,4.10812e-03,  0.900, 5.0,  1, 73.3,  0.0,  0.0
   193,150.905, 45.598,150.900, 45.600,4.33664e-03,  0.900, 5.0,  1, 70.7,  0.0,  0.0
   194,151.005, 45.598,151.000, 45.600,4.53125e-03,  0.900, 5.0,  1, 68.0,  0.0,  0.0
   195,151.105, 45.598,151.100, 45.600,4.65415e-03,  0.900, 5.0,  1, 65.6,  0.0,  0.0
