#
# VER. = 1.0
#
# DATE = 2017-04-06
#
# UPDATED
#
# MNO, JLG, JLA, WLG, WLA, FRQ, BVL, MMN, ANO, DEP, STR, DIP
   220,140.804, 44.598,140.800, 44.600,4.06694e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   221,139.104, 44.498,139.100, 44.500,5.53665e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   222,139.204, 44.498,139.200, 44.500,5.32377e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   223,139.304, 44.498,139.300, 44.500,5.03511e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   224,139.404, 44.498,139.400, 44.500,4.71639e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   225,139.504, 44.498,139.500, 44.500,4.42735e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   226,139.604, 44.498,139.600, 44.500,4.21220e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   227,139.704, 44.498,139.700, 44.500,4.08006e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   228,139.804, 44.498,139.800, 44.500,4.01267e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   229,139.904, 44.498,139.900, 44.500,3.98543e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   230,140.004, 44.498,140.000, 44.500,3.97965e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   231,140.104, 44.498,140.100, 44.500,3.98351e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   232,140.204, 44.498,140.200, 44.500,3.99057e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   233,140.304, 44.498,140.300, 44.500,3.99840e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   234,140.404, 44.498,140.400, 44.500,4.00975e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   235,140.504, 44.498,140.500, 44.500,4.03249e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   236,140.604, 44.498,140.600, 44.500,4.07679e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   237,140.704, 44.498,140.700, 44.500,4.15228e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   238,140.804, 44.498,140.800, 44.500,4.26201e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
   239,139.104, 44.398,139.100, 44.400,6.14275e-04,  0.900, 5.0,  1,  3.0,  0.0, 90.0
