Code,Code1,Zone,Mesh ID,Process,Magnitude,Shape
CJPS_CRUST_1_705,CJPS_CRUST,1,705.0,FRQ(0.00144071),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 40.9)
CJPS_CRUST_1_702,CJPS_CRUST,1,702.0,FRQ(0.00104609),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 40.9)
CJPS_CRUST_1_703,CJPS_CRUST,1,703.0,FRQ(0.00128825),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 40.9)
CJPS_CRUST_1_700,CJPS_CRUST,1,700.0,FRQ(0.000635982),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 40.9)
CJPS_CRUST_1_701,CJPS_CRUST,1,701.0,FRQ(0.000807344),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 40.9)
CJPS_CRUST_1_708,CJPS_CRUST,1,708.0,FRQ(0.000819786),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 40.9)
CJPS_CRUST_1_709,CJPS_CRUST,1,709.0,FRQ(0.000638116),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 40.9)
CJPS_CRUST_1_548,CJPS_CRUST,1,548.0,FRQ(0.00101574),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 42)
CJPS_CRUST_1_549,CJPS_CRUST,1,549.0,FRQ(0.000843493),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 42)
CJPS_CRUST_1_540,CJPS_CRUST,1,540.0,FRQ(0.000752712),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 42)
CJPS_CRUST_1_541,CJPS_CRUST,1,541.0,FRQ(0.000884151),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 42)
CJPS_CRUST_1_542,CJPS_CRUST,1,542.0,FRQ(0.00105714),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 42)
CJPS_CRUST_1_543,CJPS_CRUST,1,543.0,FRQ(0.00125139),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 42)
CJPS_CRUST_1_544,CJPS_CRUST,1,544.0,FRQ(0.00141554),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 42)
CJPS_CRUST_1_545,CJPS_CRUST,1,545.0,FRQ(0.0014827),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 42)
CJPS_CRUST_1_546,CJPS_CRUST,1,546.0,FRQ(0.00141351),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 42)
CJPS_CRUST_1_547,CJPS_CRUST,1,547.0,FRQ(0.00123216),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 42)
CJPS_CRUST_1_979,CJPS_CRUST,1,979.0,FRQ(0.000463504),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 39.3)
CJPS_CRUST_1_978,CJPS_CRUST,1,978.0,FRQ(0.000453559),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 39.3)
CJPS_CRUST_1_975,CJPS_CRUST,1,975.0,FRQ(0.000594925),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 39.4)
CJPS_CRUST_1_974,CJPS_CRUST,1,974.0,FRQ(0.000567715),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 39.4)
CJPS_CRUST_1_977,CJPS_CRUST,1,977.0,FRQ(0.000599128),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 39.4)
CJPS_CRUST_1_976,CJPS_CRUST,1,976.0,FRQ(0.000607655),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 39.4)
CJPS_CRUST_1_971,CJPS_CRUST,1,971.0,FRQ(0.0005014),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 39.4)
CJPS_CRUST_1_970,CJPS_CRUST,1,970.0,FRQ(0.000501588),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 39.4)
CJPS_CRUST_1_973,CJPS_CRUST,1,973.0,FRQ(0.000537602),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 39.4)
CJPS_CRUST_1_972,CJPS_CRUST,1,972.0,FRQ(0.000513919),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 39.4)
CJPS_CRUST_1_359,CJPS_CRUST,1,359.0,FRQ(0.000518565),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 43.8)
CJPS_CRUST_1_358,CJPS_CRUST,1,358.0,FRQ(0.000474492),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.2 43.8)
CJPS_CRUST_1_351,CJPS_CRUST,1,351.0,FRQ(0.000534028),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 43.8)
CJPS_CRUST_1_350,CJPS_CRUST,1,350.0,FRQ(0.000557207),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 43.8)
CJPS_CRUST_1_353,CJPS_CRUST,1,353.0,FRQ(0.000463614),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 43.8)
CJPS_CRUST_1_352,CJPS_CRUST,1,352.0,FRQ(0.000498737),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 43.8)
CJPS_CRUST_1_355,CJPS_CRUST,1,355.0,FRQ(0.000427191),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 43.8)
CJPS_CRUST_1_354,CJPS_CRUST,1,354.0,FRQ(0.000438596),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 43.8)
CJPS_CRUST_1_357,CJPS_CRUST,1,357.0,FRQ(0.000444263),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 43.8)
CJPS_CRUST_1_356,CJPS_CRUST,1,356.0,FRQ(0.000429025),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140 43.8)
CJPS_CRUST_1_838,CJPS_CRUST,1,838.0,FRQ(0.000563326),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 40.1)
CJPS_CRUST_1_839,CJPS_CRUST,1,839.0,FRQ(0.000598224),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 40.1)
CJPS_CRUST_1_830,CJPS_CRUST,1,830.0,FRQ(0.00126639),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 40.2)
CJPS_CRUST_1_831,CJPS_CRUST,1,831.0,FRQ(0.00115421),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 40.2)
CJPS_CRUST_1_832,CJPS_CRUST,1,832.0,FRQ(0.00101193),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 40.2)
CJPS_CRUST_1_833,CJPS_CRUST,1,833.0,FRQ(0.000874941),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 40.2)
CJPS_CRUST_1_834,CJPS_CRUST,1,834.0,FRQ(0.000764077),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 40.2)
CJPS_CRUST_1_835,CJPS_CRUST,1,835.0,FRQ(0.000681504),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 40.2)
CJPS_CRUST_1_836,CJPS_CRUST,1,836.0,FRQ(0.000620824),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 40.2)
CJPS_CRUST_1_837,CJPS_CRUST,1,837.0,FRQ(0.000536629),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 40.1)
CJPS_CRUST_1_788,CJPS_CRUST,1,788.0,FRQ(0.000929883),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 40.4)
CJPS_CRUST_1_789,CJPS_CRUST,1,789.0,FRQ(0.00115716),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 40.4)
CJPS_CRUST_1_786,CJPS_CRUST,1,786.0,FRQ(0.000633643),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 40.4)
CJPS_CRUST_1_787,CJPS_CRUST,1,787.0,FRQ(0.000751955),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 40.4)
CJPS_CRUST_1_784,CJPS_CRUST,1,784.0,FRQ(0.000538779),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 40.4)
CJPS_CRUST_1_785,CJPS_CRUST,1,785.0,FRQ(0.000567012),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 40.4)
CJPS_CRUST_1_782,CJPS_CRUST,1,782.0,FRQ(0.000538582),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 40.4)
CJPS_CRUST_1_783,CJPS_CRUST,1,783.0,FRQ(0.000534109),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 40.4)
CJPS_CRUST_1_780,CJPS_CRUST,1,780.0,FRQ(0.000513582),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 40.5)
CJPS_CRUST_1_781,CJPS_CRUST,1,781.0,FRQ(0.00054114),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 40.4)
CJPS_CRUST_1_26,CJPS_CRUST,1,26.0,FRQ(0.000390311),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.7 46.1)
CJPS_CRUST_1_27,CJPS_CRUST,1,27.0,FRQ(0.000392295),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.8 46.1)
CJPS_CRUST_1_24,CJPS_CRUST,1,24.0,FRQ(0.000386193),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.5 46.1)
CJPS_CRUST_1_25,CJPS_CRUST,1,25.0,FRQ(0.000388096),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.6 46.1)
CJPS_CRUST_1_22,CJPS_CRUST,1,22.0,FRQ(0.000396231),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (141 46.2)
CJPS_CRUST_1_23,CJPS_CRUST,1,23.0,FRQ(0.000384823),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.4 46.1)
CJPS_CRUST_1_20,CJPS_CRUST,1,20.0,FRQ(0.000396053),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.8 46.2)
CJPS_CRUST_1_21,CJPS_CRUST,1,21.0,FRQ(0.000397132),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.9 46.2)
CJPS_CRUST_1_28,CJPS_CRUST,1,28.0,FRQ(0.000393349),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.9 46.1)
CJPS_CRUST_1_29,CJPS_CRUST,1,29.0,FRQ(0.000384074),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 46)
CJPS_CRUST_1_669,CJPS_CRUST,1,669.0,FRQ(0.000767686),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 41.1)
CJPS_CRUST_1_668,CJPS_CRUST,1,668.0,FRQ(0.000634759),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 41.1)
CJPS_CRUST_1_661,CJPS_CRUST,1,661.0,FRQ(0.000607545),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 41.2)
CJPS_CRUST_1_660,CJPS_CRUST,1,660.0,FRQ(0.000710956),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 41.2)
CJPS_CRUST_1_663,CJPS_CRUST,1,663.0,FRQ(0.000521499),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 41.2)
CJPS_CRUST_1_662,CJPS_CRUST,1,662.0,FRQ(0.000544938),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 41.2)
CJPS_CRUST_1_665,CJPS_CRUST,1,665.0,FRQ(0.000508325),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 41.1)
CJPS_CRUST_1_664,CJPS_CRUST,1,664.0,FRQ(0.000526823),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 41.2)
CJPS_CRUST_1_667,CJPS_CRUST,1,667.0,FRQ(0.000548052),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 41.1)
CJPS_CRUST_1_666,CJPS_CRUST,1,666.0,FRQ(0.000509736),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 41.1)
CJPS_CRUST_1_469,CJPS_CRUST,1,469.0,FRQ(0.000504077),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 42.9)
CJPS_CRUST_1_468,CJPS_CRUST,1,468.0,FRQ(0.000551163),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 42.9)
CJPS_CRUST_1_463,CJPS_CRUST,1,463.0,FRQ(0.000973938),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 42.9)
CJPS_CRUST_1_462,CJPS_CRUST,1,462.0,FRQ(0.000977471),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 42.9)
CJPS_CRUST_1_461,CJPS_CRUST,1,461.0,FRQ(0.000460577),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 43)
CJPS_CRUST_1_460,CJPS_CRUST,1,460.0,FRQ(0.000469485),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 43)
CJPS_CRUST_1_467,CJPS_CRUST,1,467.0,FRQ(0.000634042),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 42.9)
CJPS_CRUST_1_466,CJPS_CRUST,1,466.0,FRQ(0.000741452),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 42.9)
CJPS_CRUST_1_465,CJPS_CRUST,1,465.0,FRQ(0.000849175),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 42.9)
CJPS_CRUST_1_464,CJPS_CRUST,1,464.0,FRQ(0.000931478),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 42.9)
CJPS_CRUST_1_1001,CJPS_CRUST,1,1001.0,FRQ(0.000495398),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 39.2)
CJPS_CRUST_1_1000,CJPS_CRUST,1,1000.0,FRQ(0.000481725),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 39.2)
CJPS_CRUST_1_1003,CJPS_CRUST,1,1003.0,FRQ(0.000508316),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 39.2)
CJPS_CRUST_1_1002,CJPS_CRUST,1,1002.0,FRQ(0.000505459),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 39.2)
CJPS_CRUST_1_1005,CJPS_CRUST,1,1005.0,FRQ(0.000490538),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 39.2)
CJPS_CRUST_1_1004,CJPS_CRUST,1,1004.0,FRQ(0.000502546),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 39.2)
CJPS_CRUST_1_1007,CJPS_CRUST,1,1007.0,FRQ(0.000470582),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 39.2)
CJPS_CRUST_1_1006,CJPS_CRUST,1,1006.0,FRQ(0.000477858),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 39.2)
CJPS_CRUST_1_1009,CJPS_CRUST,1,1009.0,FRQ(0.000489423),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 39.2)
CJPS_CRUST_1_1008,CJPS_CRUST,1,1008.0,FRQ(0.000473381),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 39.2)
CJPS_CRUST_1_733,CJPS_CRUST,1,733.0,FRQ(0.000515928),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 40.7)
CJPS_CRUST_1_732,CJPS_CRUST,1,732.0,FRQ(0.00049191),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 40.7)
CJPS_CRUST_1_739,CJPS_CRUST,1,739.0,FRQ(0.00165213),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 40.7)
CJPS_CRUST_1_738,CJPS_CRUST,1,738.0,FRQ(0.00150609),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 40.7)
CJPS_CRUST_1_162,CJPS_CRUST,1,162.0,FRQ(0.000395709),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 44.9)
CJPS_CRUST_1_163,CJPS_CRUST,1,163.0,FRQ(0.000396403),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.4 44.9)
CJPS_CRUST_1_160,CJPS_CRUST,1,160.0,FRQ(0.000397591),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.1 44.9)
CJPS_CRUST_1_161,CJPS_CRUST,1,161.0,FRQ(0.000396123),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.2 44.9)
CJPS_CRUST_1_166,CJPS_CRUST,1,166.0,FRQ(0.000398427),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.7 44.9)
CJPS_CRUST_1_167,CJPS_CRUST,1,167.0,FRQ(0.000397171),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.8 44.9)
CJPS_CRUST_1_164,CJPS_CRUST,1,164.0,FRQ(0.000397647),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.5 44.9)
CJPS_CRUST_1_165,CJPS_CRUST,1,165.0,FRQ(0.000398557),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.6 44.9)
CJPS_CRUST_1_168,CJPS_CRUST,1,168.0,FRQ(0.000403281),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 44.8)
CJPS_CRUST_1_169,CJPS_CRUST,1,169.0,FRQ(0.00040274),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 44.8)
CJPS_CRUST_1_928,CJPS_CRUST,1,928.0,FRQ(0.000536946),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 39.6)
CJPS_CRUST_1_920,CJPS_CRUST,1,920.0,FRQ(0.00070181),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 39.7)
CJPS_CRUST_1_921,CJPS_CRUST,1,921.0,FRQ(0.000684534),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.6 39.7)
CJPS_CRUST_1_996,CJPS_CRUST,1,996.0,FRQ(0.000441609),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 39.2)
CJPS_CRUST_1_998,CJPS_CRUST,1,998.0,FRQ(0.000456356),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 39.2)
CJPS_CRUST_1_1089,CJPS_CRUST,1,1089.0,FRQ(0.000506306),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 38.7)
CJPS_CRUST_1_1088,CJPS_CRUST,1,1088.0,FRQ(0.000509679),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 38.7)
CJPS_CRUST_1_1081,CJPS_CRUST,1,1081.0,FRQ(0.000481074),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 38.8)
CJPS_CRUST_1_1080,CJPS_CRUST,1,1080.0,FRQ(0.000477539),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 38.8)
CJPS_CRUST_1_1083,CJPS_CRUST,1,1083.0,FRQ(0.000539176),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 38.7)
CJPS_CRUST_1_1082,CJPS_CRUST,1,1082.0,FRQ(0.000483128),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.5 38.8)
CJPS_CRUST_1_1085,CJPS_CRUST,1,1085.0,FRQ(0.000524916),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 38.7)
CJPS_CRUST_1_1084,CJPS_CRUST,1,1084.0,FRQ(0.000536156),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 38.7)
CJPS_CRUST_1_1087,CJPS_CRUST,1,1087.0,FRQ(0.000510954),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 38.7)
CJPS_CRUST_1_1086,CJPS_CRUST,1,1086.0,FRQ(0.000515107),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 38.7)
CJPS_CRUST_1_254,CJPS_CRUST,1,254.0,FRQ(0.000420459),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.6 44.4)
CJPS_CRUST_1_255,CJPS_CRUST,1,255.0,FRQ(0.000436031),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.7 44.4)
CJPS_CRUST_1_256,CJPS_CRUST,1,256.0,FRQ(0.00045707),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.8 44.4)
CJPS_CRUST_1_257,CJPS_CRUST,1,257.0,FRQ(0.000632799),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 44.3)
CJPS_CRUST_1_250,CJPS_CRUST,1,250.0,FRQ(0.000401252),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.2 44.4)
CJPS_CRUST_1_251,CJPS_CRUST,1,251.0,FRQ(0.000402239),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.3 44.4)
CJPS_CRUST_1_252,CJPS_CRUST,1,252.0,FRQ(0.000404802),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.4 44.4)
CJPS_CRUST_1_253,CJPS_CRUST,1,253.0,FRQ(0.000410409),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.5 44.4)
CJPS_CRUST_1_258,CJPS_CRUST,1,258.0,FRQ(0.000610391),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 44.3)
CJPS_CRUST_1_259,CJPS_CRUST,1,259.0,FRQ(0.000576509),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 44.3)
CJPS_CRUST_1_1122,CJPS_CRUST,1,1122.0,FRQ(0.000579066),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 38.5)
CJPS_CRUST_1_1123,CJPS_CRUST,1,1123.0,FRQ(0.000561197),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 38.5)
CJPS_CRUST_1_1120,CJPS_CRUST,1,1120.0,FRQ(0.000598108),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 38.5)
CJPS_CRUST_1_1121,CJPS_CRUST,1,1121.0,FRQ(0.000594921),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 38.5)
CJPS_CRUST_1_1126,CJPS_CRUST,1,1126.0,FRQ(0.000535557),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 38.5)
CJPS_CRUST_1_1127,CJPS_CRUST,1,1127.0,FRQ(0.0005174),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 38.5)
CJPS_CRUST_1_1124,CJPS_CRUST,1,1124.0,FRQ(0.000550288),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 38.5)
CJPS_CRUST_1_1125,CJPS_CRUST,1,1125.0,FRQ(0.000544762),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 38.5)
CJPS_CRUST_1_1128,CJPS_CRUST,1,1128.0,FRQ(0.00060372),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138 38.4)
CJPS_CRUST_1_1129,CJPS_CRUST,1,1129.0,FRQ(0.000602093),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 38.4)
CJPS_CRUST_1_599,CJPS_CRUST,1,599.0,FRQ(0.000709495),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.1 41.6)
CJPS_CRUST_1_598,CJPS_CRUST,1,598.0,FRQ(0.000690583),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139 41.6)
CJPS_CRUST_1_597,CJPS_CRUST,1,597.0,FRQ(0.000664298),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.9 41.6)
CJPS_CRUST_1_596,CJPS_CRUST,1,596.0,FRQ(0.000636646),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 41.6)
CJPS_CRUST_1_595,CJPS_CRUST,1,595.0,FRQ(0.000610142),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 41.6)
CJPS_CRUST_1_594,CJPS_CRUST,1,594.0,FRQ(0.000584633),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 41.6)
CJPS_CRUST_1_593,CJPS_CRUST,1,593.0,FRQ(0.000638705),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.9 41.7)
CJPS_CRUST_1_592,CJPS_CRUST,1,592.0,FRQ(0.000648913),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 41.7)
CJPS_CRUST_1_944,CJPS_CRUST,1,944.0,FRQ(0.00049564),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.3 39.5)
CJPS_CRUST_1_945,CJPS_CRUST,1,945.0,FRQ(0.000518534),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.4 39.5)
CJPS_CRUST_1_946,CJPS_CRUST,1,946.0,FRQ(0.000544426),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.5 39.5)
CJPS_CRUST_1_947,CJPS_CRUST,1,947.0,FRQ(0.00056472),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.6 39.5)
CJPS_CRUST_1_940,CJPS_CRUST,1,940.0,FRQ(0.000613008),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.7 39.6)
CJPS_CRUST_1_941,CJPS_CRUST,1,941.0,FRQ(0.000567419),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.8 39.6)
CJPS_CRUST_1_942,CJPS_CRUST,1,942.0,FRQ(0.000469746),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.1 39.5)
CJPS_CRUST_1_943,CJPS_CRUST,1,943.0,FRQ(0.000479575),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.2 39.5)
CJPS_CRUST_1_948,CJPS_CRUST,1,948.0,FRQ(0.000571053),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.7 39.5)
CJPS_CRUST_1_949,CJPS_CRUST,1,949.0,FRQ(0.000561998),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (138.8 39.5)
CJPS_CRUST_1_360,CJPS_CRUST,1,360.0,FRQ(0.000567888),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.4 43.8)
CJPS_CRUST_1_361,CJPS_CRUST,1,361.0,FRQ(0.000606718),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.5 43.8)
CJPS_CRUST_1_362,CJPS_CRUST,1,362.0,FRQ(0.000620038),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.6 43.8)
CJPS_CRUST_1_363,CJPS_CRUST,1,363.0,FRQ(0.000602553),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.7 43.8)
CJPS_CRUST_1_364,CJPS_CRUST,1,364.0,FRQ(0.000561552),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (140.8 43.8)
CJPS_CRUST_1_366,CJPS_CRUST,1,366.0,FRQ(0.000531725),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.2 43.7)
CJPS_CRUST_1_367,CJPS_CRUST,1,367.0,FRQ(0.000543259),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.3 43.7)
CJPS_CRUST_1_368,CJPS_CRUST,1,368.0,FRQ(0.000541276),"GR(min=4.98,max=7.32,beta=2.07232658369)",POINT (139.4 43.7)
